No,Rep,Timepoint,Date,Year,Time,Treatment,Temp,Cone,Culture,popcross,Family,Mom,Dad,Species,BoatID,Wells,No.LarvaeIn,No.LarvaeOut,No.LarvaeDead,Percent_Survival_atend,CrossType,Survival
270,6,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,70,IndivCross,1
270,7,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,70,IndivCross,1
270,8,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,70,IndivCross,1
270,9,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,70,IndivCross,1
270,10,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,70,IndivCross,1
270,11,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,70,IndivCross,1
270,12,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,70,IndivCross,1
270,13,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,70,IndivCross,1
270,14,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,70,IndivCross,1
270,15,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,70,IndivCross,0
270,16,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,70,IndivCross,0
270,17,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,70,IndivCross,0
270,18,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,70,IndivCross,0
270,19,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,70,IndivCross,0
270,20,2,44539,2021,8:00,Hot,35.5C,C51,Davies13 x Davies14,DaviesxDavies,H.F.47,Davies13,Davies14,A. hyacinthus larvae,144,C,20,14,6,70,IndivCross,0
271,1,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,A,20,20,0,100,IndivCross,1
271,2,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,A,20,20,0,100,IndivCross,1
271,3,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,A,20,20,0,100,IndivCross,1
271,4,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,A,20,20,0,100,IndivCross,1
271,5,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,A,20,20,0,100,IndivCross,1
271,6,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,A,20,20,0,100,IndivCross,1
271,7,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,A,20,20,0,100,IndivCross,1
271,8,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,A,20,20,0,100,IndivCross,1
271,9,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,A,20,20,0,100,IndivCross,1
271,10,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,A,20,20,0,100,IndivCross,1
271,11,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,A,20,20,0,100,IndivCross,1
271,12,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,A,20,20,0,100,IndivCross,1
271,13,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,A,20,20,0,100,IndivCross,1
271,14,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,A,20,20,0,100,IndivCross,1
271,15,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,A,20,20,0,100,IndivCross,1
271,16,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,A,20,20,0,100,IndivCross,1
271,17,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,A,20,20,0,100,IndivCross,1
271,18,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,A,20,20,0,100,IndivCross,1
271,19,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,A,20,20,0,100,IndivCross,1
271,20,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,A,20,20,0,100,IndivCross,1
272,1,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,B,20,20,0,100,IndivCross,1
272,2,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,B,20,20,0,100,IndivCross,1
272,3,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,B,20,20,0,100,IndivCross,1
272,4,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,B,20,20,0,100,IndivCross,1
272,5,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,B,20,20,0,100,IndivCross,1
272,6,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,B,20,20,0,100,IndivCross,1
272,7,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,B,20,20,0,100,IndivCross,1
272,8,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,B,20,20,0,100,IndivCross,1
272,9,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,B,20,20,0,100,IndivCross,1
272,10,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,B,20,20,0,100,IndivCross,1
272,11,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,B,20,20,0,100,IndivCross,1
272,12,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,B,20,20,0,100,IndivCross,1
272,13,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,B,20,20,0,100,IndivCross,1
272,14,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,B,20,20,0,100,IndivCross,1
272,15,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,B,20,20,0,100,IndivCross,1
272,16,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,B,20,20,0,100,IndivCross,1
272,17,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,B,20,20,0,100,IndivCross,1
272,18,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,B,20,20,0,100,IndivCross,1
272,19,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,B,20,20,0,100,IndivCross,1
272,20,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,B,20,20,0,100,IndivCross,1
273,1,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,C,20,17,3,85,IndivCross,1
273,2,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,C,20,17,3,85,IndivCross,1
273,3,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,C,20,17,3,85,IndivCross,1
273,4,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,C,20,17,3,85,IndivCross,1
273,5,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,C,20,17,3,85,IndivCross,1
273,6,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,C,20,17,3,85,IndivCross,1
273,7,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,C,20,17,3,85,IndivCross,1
273,8,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,C,20,17,3,85,IndivCross,1
273,9,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,C,20,17,3,85,IndivCross,1
273,10,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,C,20,17,3,85,IndivCross,1
273,11,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,C,20,17,3,85,IndivCross,1
273,12,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,C,20,17,3,85,IndivCross,1
273,13,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,C,20,17,3,85,IndivCross,1
273,14,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,C,20,17,3,85,IndivCross,1
273,15,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,C,20,17,3,85,IndivCross,1
273,16,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,C,20,17,3,85,IndivCross,1
273,17,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,C,20,17,3,85,IndivCross,1
273,18,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,C,20,17,3,85,IndivCross,0
273,19,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,C,20,17,3,85,IndivCross,0
273,20,2,44539,2021,8:00,Hot,35.5C,C104,Davies13 x Davies7,DaviesxDavies,H.F.67,Davies13,Davies7,A. hyacinthus larvae,65,C,20,17,3,85,IndivCross,0
274,1,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,D,20,16,4,80,IndivCross,1
274,2,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,D,20,16,4,80,IndivCross,1
274,3,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,D,20,16,4,80,IndivCross,1
274,4,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,D,20,16,4,80,IndivCross,1
274,5,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,D,20,16,4,80,IndivCross,1
274,6,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,D,20,16,4,80,IndivCross,1
274,7,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,D,20,16,4,80,IndivCross,1
274,8,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,D,20,16,4,80,IndivCross,1
274,9,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,D,20,16,4,80,IndivCross,1
274,10,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,D,20,16,4,80,IndivCross,1
274,11,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,D,20,16,4,80,IndivCross,1
274,12,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,D,20,16,4,80,IndivCross,1
274,13,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,D,20,16,4,80,IndivCross,1
274,14,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,D,20,16,4,80,IndivCross,1
274,15,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,D,20,16,4,80,IndivCross,1
274,16,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,D,20,16,4,80,IndivCross,1
274,17,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,D,20,16,4,80,IndivCross,0
274,18,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,D,20,16,4,80,IndivCross,0
274,19,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,D,20,16,4,80,IndivCross,0
274,20,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,D,20,16,4,80,IndivCross,0
275,1,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,E,20,20,0,100,IndivCross,1
275,2,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,E,20,20,0,100,IndivCross,1
275,3,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,E,20,20,0,100,IndivCross,1
275,4,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,E,20,20,0,100,IndivCross,1
275,5,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,E,20,20,0,100,IndivCross,1
275,6,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,E,20,20,0,100,IndivCross,1
275,7,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,E,20,20,0,100,IndivCross,1
275,8,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,E,20,20,0,100,IndivCross,1
275,9,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,E,20,20,0,100,IndivCross,1
275,10,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,E,20,20,0,100,IndivCross,1
275,11,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,E,20,20,0,100,IndivCross,1
275,12,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,E,20,20,0,100,IndivCross,1
275,13,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,E,20,20,0,100,IndivCross,1
275,14,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,E,20,20,0,100,IndivCross,1
275,15,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,E,20,20,0,100,IndivCross,1
275,16,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,E,20,20,0,100,IndivCross,1
275,17,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,E,20,20,0,100,IndivCross,1
275,18,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,E,20,20,0,100,IndivCross,1
275,19,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,E,20,20,0,100,IndivCross,1
275,20,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,E,20,20,0,100,IndivCross,1
276,1,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,F,20,18,2,90,IndivCross,1
276,2,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,F,20,18,2,90,IndivCross,1
276,3,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,F,20,18,2,90,IndivCross,1
276,4,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,F,20,18,2,90,IndivCross,1
276,5,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,F,20,18,2,90,IndivCross,1
276,6,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,F,20,18,2,90,IndivCross,1
276,7,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,F,20,18,2,90,IndivCross,1
276,8,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,F,20,18,2,90,IndivCross,1
276,9,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,F,20,18,2,90,IndivCross,1
276,10,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,F,20,18,2,90,IndivCross,1
276,11,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,F,20,18,2,90,IndivCross,1
276,12,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,F,20,18,2,90,IndivCross,1
276,13,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,F,20,18,2,90,IndivCross,1
276,14,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,F,20,18,2,90,IndivCross,1
276,15,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,F,20,18,2,90,IndivCross,1
276,16,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,F,20,18,2,90,IndivCross,1
276,17,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,F,20,18,2,90,IndivCross,1
276,18,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,F,20,18,2,90,IndivCross,1
276,19,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,F,20,18,2,90,IndivCross,0
276,20,2,44539,2021,8:00,Hot,35.5C,C130,Davies13 x Davies8,DaviesxDavies,H.F.56,Davies13,Davies8,A. hyacinthus larvae,102,F,20,18,2,90,IndivCross,0
277,1,2,44539,2021,8:00,Hot,35.5C,C8,Davies14 x Davies15,DaviesxDavies,H.F.48,Davies14,Davies15,A. hyacinthus larvae,22,A,29,19,10,65.51724138,IndivCross,1
277,2,2,44539,2021,8:00,Hot,35.5C,C8,Davies14 x Davies15,DaviesxDavies,H.F.48,Davies14,Davies15,A. hyacinthus larvae,22,A,29,19,10,65.51724138,IndivCross,1
277,3,2,44539,2021,8:00,Hot,35.5C,C8,Davies14 x Davies15,DaviesxDavies,H.F.48,Davies14,Davies15,A. hyacinthus larvae,22,A,29,19,10,65.51724138,IndivCross,1
277,4,2,44539,2021,8:00,Hot,35.5C,C8,Davies14 x Davies15,DaviesxDavies,H.F.48,Davies14,Davies15,A. hyacinthus larvae,22,A,29,19,10,65.51724138,IndivCross,1
277,5,2,44539,2021,8:00,Hot,35.5C,C8,Davies14 x Davies15,DaviesxDavies,H.F.48,Davies14,Davies15,A. hyacinthus larvae,22,A,29,19,10,65.51724138,IndivCross,1
277,6,2,44539,2021,8:00,Hot,35.5C,C8,Davies14 x Davies15,DaviesxDavies,H.F.48,Davies14,Davies15,A. hyacinthus larvae,22,A,29,19,10,65.51724138,IndivCross,1
277,7,2,44539,2021,8:00,Hot,35.5C,C8,Davies14 x Davies15,DaviesxDavies,H.F.48,Davies14,Davies15,A. hyacinthus larvae,22,A,29,19,10,65.51724138,IndivCross,1
277,8,2,44539,2021,8:00,Hot,35.5C,C8,Davies14 x Davies15,DaviesxDavies,H.F.48,Davies14,Davies15,A. hyacinthus larvae,22,A,29,19,10,65.51724138,IndivCross,1
277,9,2,44539,2021,8:00,Hot,35.5C,C8,Davies14 x Davies15,DaviesxDavies,H.F.48,Davies14,Davies15,A. hyacinthus larvae,22,A,29,19,10,65.51724138,IndivCross,1
