No,Rep,Timepoint,Date,Year,Time,Treatment,Temp,Cone,Culture,popcross,Family,ReefMom,Mom,Dad,Species,BoatID,Wells,No.LarvaeIn,No.LarvaeOut,No.LarvaeDead,Percent_Survival_atend,CrossType,Survival,Region_cross
5542,2,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,A,17,0,17,0,IndivCross,0,CentralxCentral
5543,3,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,A,17,0,17,0,IndivCross,0,CentralxCentral
5544,4,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,A,17,0,17,0,IndivCross,0,CentralxCentral
5545,5,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,A,17,0,17,0,IndivCross,0,CentralxCentral
5546,6,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,A,17,0,17,0,IndivCross,0,CentralxCentral
5547,7,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,A,17,0,17,0,IndivCross,0,CentralxCentral
5548,8,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,A,17,0,17,0,IndivCross,0,CentralxCentral
5549,9,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,A,17,0,17,0,IndivCross,0,CentralxCentral
5550,10,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,A,17,0,17,0,IndivCross,0,CentralxCentral
5551,11,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,A,17,0,17,0,IndivCross,0,CentralxCentral
5552,12,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,A,17,0,17,0,IndivCross,0,CentralxCentral
5553,13,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,A,17,0,17,0,IndivCross,0,CentralxCentral
5554,14,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,A,17,0,17,0,IndivCross,0,CentralxCentral
5555,15,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,A,17,0,17,0,IndivCross,0,CentralxCentral
5556,16,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,A,17,0,17,0,IndivCross,0,CentralxCentral
5557,17,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,A,17,0,17,0,IndivCross,0,CentralxCentral
5558,1,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,B,17,1,16,5.882352941,IndivCross,1,CentralxCentral
5559,2,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,B,17,1,16,5.882352941,IndivCross,0,CentralxCentral
5560,3,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,B,17,1,16,5.882352941,IndivCross,0,CentralxCentral
5561,4,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,B,17,1,16,5.882352941,IndivCross,0,CentralxCentral
5562,5,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,B,17,1,16,5.882352941,IndivCross,0,CentralxCentral
5563,6,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,B,17,1,16,5.882352941,IndivCross,0,CentralxCentral
5564,7,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,B,17,1,16,5.882352941,IndivCross,0,CentralxCentral
5565,8,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,B,17,1,16,5.882352941,IndivCross,0,CentralxCentral
5566,9,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,B,17,1,16,5.882352941,IndivCross,0,CentralxCentral
5567,10,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,B,17,1,16,5.882352941,IndivCross,0,CentralxCentral
5568,11,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,B,17,1,16,5.882352941,IndivCross,0,CentralxCentral
5569,12,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,B,17,1,16,5.882352941,IndivCross,0,CentralxCentral
5570,13,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,B,17,1,16,5.882352941,IndivCross,0,CentralxCentral
5571,14,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,B,17,1,16,5.882352941,IndivCross,0,CentralxCentral
5572,15,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,B,17,1,16,5.882352941,IndivCross,0,CentralxCentral
5573,16,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,B,17,1,16,5.882352941,IndivCross,0,CentralxCentral
5574,17,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,B,17,1,16,5.882352941,IndivCross,0,CentralxCentral
5575,1,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,C,20,3,17,15,IndivCross,1,CentralxCentral
5576,2,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,C,20,3,17,15,IndivCross,1,CentralxCentral
5577,3,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,C,20,3,17,15,IndivCross,1,CentralxCentral
5578,4,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,C,20,3,17,15,IndivCross,0,CentralxCentral
5579,5,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,C,20,3,17,15,IndivCross,0,CentralxCentral
5580,6,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,C,20,3,17,15,IndivCross,0,CentralxCentral
5581,7,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,C,20,3,17,15,IndivCross,0,CentralxCentral
5582,8,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,C,20,3,17,15,IndivCross,0,CentralxCentral
5583,9,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,C,20,3,17,15,IndivCross,0,CentralxCentral
5584,10,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,C,20,3,17,15,IndivCross,0,CentralxCentral
5585,11,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,C,20,3,17,15,IndivCross,0,CentralxCentral
5586,12,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,C,20,3,17,15,IndivCross,0,CentralxCentral
5587,13,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,C,20,3,17,15,IndivCross,0,CentralxCentral
5588,14,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,C,20,3,17,15,IndivCross,0,CentralxCentral
5589,15,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,C,20,3,17,15,IndivCross,0,CentralxCentral
5590,16,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,C,20,3,17,15,IndivCross,0,CentralxCentral
5591,17,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,C,20,3,17,15,IndivCross,0,CentralxCentral
5592,18,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,C,20,3,17,15,IndivCross,0,CentralxCentral
5593,19,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,C,20,3,17,15,IndivCross,0,CentralxCentral
5594,20,2,17.12.20,2020,10:00,Hot,35.5C,94,Palms4xPalms2,PalmsxPalms,T.F33,Palms4,Palms4,Palms2,A.ten,12,C,20,3,17,15,IndivCross,0,CentralxCentral
5595,1,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,D,20,19,1,95,IndivCross,1,NorthxCentral
5596,2,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,D,20,19,1,95,IndivCross,1,NorthxCentral
5597,3,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,D,20,19,1,95,IndivCross,1,NorthxCentral
5598,4,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,D,20,19,1,95,IndivCross,1,NorthxCentral
5599,5,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,D,20,19,1,95,IndivCross,1,NorthxCentral
5600,6,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,D,20,19,1,95,IndivCross,1,NorthxCentral
5601,7,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,D,20,19,1,95,IndivCross,1,NorthxCentral
5602,8,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,D,20,19,1,95,IndivCross,1,NorthxCentral
5603,9,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,D,20,19,1,95,IndivCross,1,NorthxCentral
5604,10,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,D,20,19,1,95,IndivCross,1,NorthxCentral
5605,11,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,D,20,19,1,95,IndivCross,1,NorthxCentral
5606,12,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,D,20,19,1,95,IndivCross,1,NorthxCentral
5607,13,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,D,20,19,1,95,IndivCross,1,NorthxCentral
5608,14,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,D,20,19,1,95,IndivCross,1,NorthxCentral
5609,15,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,D,20,19,1,95,IndivCross,1,NorthxCentral
5610,16,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,D,20,19,1,95,IndivCross,1,NorthxCentral
5611,17,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,D,20,19,1,95,IndivCross,1,NorthxCentral
5612,18,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,D,20,19,1,95,IndivCross,1,NorthxCentral
5613,19,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,D,20,19,1,95,IndivCross,1,NorthxCentral
5614,20,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,D,20,19,1,95,IndivCross,0,NorthxCentral
5615,1,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,E,20,20,0,100,IndivCross,1,NorthxCentral
5616,2,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,E,20,20,0,100,IndivCross,1,NorthxCentral
5617,3,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,E,20,20,0,100,IndivCross,1,NorthxCentral
5618,4,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,E,20,20,0,100,IndivCross,1,NorthxCentral
5619,5,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,E,20,20,0,100,IndivCross,1,NorthxCentral
5620,6,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,E,20,20,0,100,IndivCross,1,NorthxCentral
5621,7,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,E,20,20,0,100,IndivCross,1,NorthxCentral
5622,8,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,E,20,20,0,100,IndivCross,1,NorthxCentral
5623,9,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,E,20,20,0,100,IndivCross,1,NorthxCentral
5624,10,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,E,20,20,0,100,IndivCross,1,NorthxCentral
5625,11,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,E,20,20,0,100,IndivCross,1,NorthxCentral
5626,12,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,E,20,20,0,100,IndivCross,1,NorthxCentral
5627,13,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,E,20,20,0,100,IndivCross,1,NorthxCentral
5628,14,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,E,20,20,0,100,IndivCross,1,NorthxCentral
5629,15,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,E,20,20,0,100,IndivCross,1,NorthxCentral
5630,16,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,E,20,20,0,100,IndivCross,1,NorthxCentral
5631,17,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,E,20,20,0,100,IndivCross,1,NorthxCentral
5632,18,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,E,20,20,0,100,IndivCross,1,NorthxCentral
5633,19,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,E,20,20,0,100,IndivCross,1,NorthxCentral
5634,20,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,E,20,20,0,100,IndivCross,1,NorthxCentral
5635,1,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,F,20,18,2,90,IndivCross,1,NorthxCentral
5636,2,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,F,20,18,2,90,IndivCross,1,NorthxCentral
5637,3,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,F,20,18,2,90,IndivCross,1,NorthxCentral
5638,4,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,F,20,18,2,90,IndivCross,1,NorthxCentral
5639,5,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,F,20,18,2,90,IndivCross,1,NorthxCentral
5640,6,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,F,20,18,2,90,IndivCross,1,NorthxCentral
5641,7,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,F,20,18,2,90,IndivCross,1,NorthxCentral
5642,8,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,F,20,18,2,90,IndivCross,1,NorthxCentral
5643,9,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,F,20,18,2,90,IndivCross,1,NorthxCentral
5644,10,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,F,20,18,2,90,IndivCross,1,NorthxCentral
5645,11,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,F,20,18,2,90,IndivCross,1,NorthxCentral
5646,12,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,F,20,18,2,90,IndivCross,1,NorthxCentral
5647,13,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,F,20,18,2,90,IndivCross,1,NorthxCentral
5648,14,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,F,20,18,2,90,IndivCross,1,NorthxCentral
5649,15,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,F,20,18,2,90,IndivCross,1,NorthxCentral
5650,16,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,F,20,18,2,90,IndivCross,1,NorthxCentral
5651,17,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,F,20,18,2,90,IndivCross,1,NorthxCentral
5652,18,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,F,20,18,2,90,IndivCross,1,NorthxCentral
5653,19,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,F,20,18,2,90,IndivCross,0,NorthxCentral
5654,20,2,17.12.20,2020,10:00,Ambient,27.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,27,F,20,18,2,90,IndivCross,0,NorthxCentral
5655,1,2,17.12.20,2020,10:00,Hot,35.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,30,D,19,6,13,31.57894737,IndivCross,1,NorthxCentral
5656,2,2,17.12.20,2020,10:00,Hot,35.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,30,D,19,6,13,31.57894737,IndivCross,1,NorthxCentral
5657,3,2,17.12.20,2020,10:00,Hot,35.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,30,D,19,6,13,31.57894737,IndivCross,1,NorthxCentral
5658,4,2,17.12.20,2020,10:00,Hot,35.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,30,D,19,6,13,31.57894737,IndivCross,1,NorthxCentral
5659,5,2,17.12.20,2020,10:00,Hot,35.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,30,D,19,6,13,31.57894737,IndivCross,1,NorthxCentral
5660,6,2,17.12.20,2020,10:00,Hot,35.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,30,D,19,6,13,31.57894737,IndivCross,1,NorthxCentral
5661,7,2,17.12.20,2020,10:00,Hot,35.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,30,D,19,6,13,31.57894737,IndivCross,0,NorthxCentral
5662,8,2,17.12.20,2020,10:00,Hot,35.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,30,D,19,6,13,31.57894737,IndivCross,0,NorthxCentral
5663,9,2,17.12.20,2020,10:00,Hot,35.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,30,D,19,6,13,31.57894737,IndivCross,0,NorthxCentral
5664,10,2,17.12.20,2020,10:00,Hot,35.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,30,D,19,6,13,31.57894737,IndivCross,0,NorthxCentral
5665,11,2,17.12.20,2020,10:00,Hot,35.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,30,D,19,6,13,31.57894737,IndivCross,0,NorthxCentral
5666,12,2,17.12.20,2020,10:00,Hot,35.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,30,D,19,6,13,31.57894737,IndivCross,0,NorthxCentral
5667,13,2,17.12.20,2020,10:00,Hot,35.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,30,D,19,6,13,31.57894737,IndivCross,0,NorthxCentral
5668,14,2,17.12.20,2020,10:00,Hot,35.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,30,D,19,6,13,31.57894737,IndivCross,0,NorthxCentral
5669,15,2,17.12.20,2020,10:00,Hot,35.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,30,D,19,6,13,31.57894737,IndivCross,0,NorthxCentral
5670,16,2,17.12.20,2020,10:00,Hot,35.5C,95,Switzer2xDavies10,SwitzerxDavies,T.F25,Switzer2,Switzer2,Davies10,A.ten,30,D,19,6,13,31.57894737,IndivCross,0,NorthxCentral
