Timepoint,Date,Tank,Temperature,ImageID,Stick,StickID,Species,Position,FragID,Genotype,Population,CoralID,Area,MeanGrey,Bleaching_D
3,25/1/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,5,AhyaPalms6,Palms6,Palms,AR1_1_5,NA,NA,NA
3,25/1/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,6,AhyaMartin12,Martin12,Martin,AR1_1_6,220.406,76.24,4.121
3,25/1/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,7,AhyaArlington9,Arlington9,Arlington,AR1_1_7,NA,NA,NA
3,25/1/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,8,AhyaPalms10,Palms10,Palms,AR1_1_8,183.804,73.676,4.243
3,25/1/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,9,AhyaArlington10,Arlington10,Arlington,AR1_1_9,NA,NA,NA
3,25/1/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,10,AhyaWood17,Wood17,Wood,AR1_1_10,153.318,95.973,3.178
3,25/1/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,11,AhyaWood5A,Wood5A,Wood,AR1_1_11,NA,NA,NA
3,25/1/2022,AR1,Hot,_1252191,3,AR1_3,A. hyacinthus,1,AhyaMartin3,Martin3,Martin,AR1_3_1,NA,NA,NA
3,25/1/2022,AR1,Hot,_1252191,3,AR1_3,A. hyacinthus,2,AhyaWood8,Wood8,Wood,AR1_3_2,118.499,90.166,3.461
3,25/1/2022,AR1,Hot,_1252191,3,AR1_3,A. hyacinthus,4,AhyaPalms5,Palms5,Palms,AR1_3_4,221.846,94.627,3.247
3,25/1/2022,AR1,Hot,_1252191,3,AR1_3,A. hyacinthus,5,AhyaPalms3,Palms3,Palms,AR1_3_5,290.618,77.982,4.045
3,25/1/2022,AR1,Hot,_1252191,3,AR1_3,A. hyacinthus,6,AhyaDavies15,Davies15,Davies,AR1_3_6,NA,NA,NA
3,25/1/2022,AR1,Hot,_1252191,3,AR1_3,A. hyacinthus,8,AhyaMartin17,Martin17,Martin,AR1_3_8,246.862,117.108,2.168
3,25/1/2022,AR1,Hot,_1252191,3,AR1_3,A. hyacinthus,9,AhyaMartin13,Martin13,Martin,AR1_3_9,358.426,86.032,3.659
3,25/1/2022,AR1,Hot,_1252191,3,AR1_3,A. hyacinthus,10,AhyaMartin11,Martin11,Martin,AR1_3_10,135.066,73.888,4.242
3,25/1/2022,AR1,Hot,_1252191,3,AR1_3,A. hyacinthus,11,AhyaArlington6,Arlington6,Arlington,AR1_3_11,227.951,75.15,4.181
3,25/1/2022,AR1,Hot,_1252193,5,AR1_5,A. hyacinthus,1,AhyaDavies12,Davies12,Davies,AR1_5_1,350.893,99.747,2.973
3,25/1/2022,AR1,Hot,_1252193,5,AR1_5,A. hyacinthus,3,AhyaDavies18,Davies18,Davies,AR1_5_3,NA,NA,NA
3,25/1/2022,AR1,Hot,_1252193,5,AR1_5,A. hyacinthus,4,AhyaDavies9,Davies9,Davies,AR1_5_4,238.963,100.479,2.938
3,25/1/2022,AR1,Hot,_1252193,5,AR1_5,A. hyacinthus,7,AhyaArlington1,Arlington1,Arlington,AR1_5_7,107.181,89.94,3.449
3,25/1/2022,AR1,Hot,_1252193,5,AR1_5,A. hyacinthus,8,AhyaWood16,Wood16,Wood,AR1_5_8,192.24,86.375,3.622
3,25/1/2022,AR1,Hot,_1252193,5,AR1_5,A. hyacinthus,9,AhyaDavies14,Davies14,Davies,AR1_5_9,294.122,112.342,2.523
3,25/1/2022,AR1,Hot,_1252193,5,AR1_5,A. hyacinthus,10,AhyaWood7A,Wood7A,Wood,AR1_5_10,127.68,87.913,3.547
3,25/1/2022,AR1,Hot,_1252193,5,AR1_5,A. hyacinthus,11,AhyaArlington8,Arlington8,Arlington,AR1_5_11,220.454,83.796,3.747
3,25/1/2022,AR2,Hot,_1252195,1,AR2_1,A. hyacinthus,1,AhyaArlington11,Arlington11,Arlington,AR2_1_1,124.29,71.235,4.34
3,25/1/2022,AR2,Hot,_1252195,1,AR2_1,A. hyacinthus,2,AhyaDavies12,Davies12,Davies,AR2_1_2,213.882,113.871,2.325
3,25/1/2022,AR2,Hot,_1252195,1,AR2_1,A. hyacinthus,3,AhyaMartin11,Martin11,Martin,AR2_1_3,164.958,83.939,3.739
3,25/1/2022,AR2,Hot,_1252195,1,AR2_1,A. hyacinthus,4,AhyaWood8,Wood8,Wood,AR2_1_4,190.917,106.506,2.673
3,25/1/2022,AR2,Hot,_1252195,1,AR2_1,A. hyacinthus,5,AhyaWood5A,Wood5A,Wood,AR2_1_5,232.992,135.248,1.315
3,25/1/2022,AR2,Hot,_1252195,1,AR2_1,A. hyacinthus,6,AhyaArlington6,Arlington6,Arlington,AR2_1_6,193.644,100.798,2.943
3,25/1/2022,AR2,Hot,_1252195,1,AR2_1,A. hyacinthus,7,AhyaDavies18,Davies18,Davies,AR2_1_7,NA,NA,NA
3,25/1/2022,AR2,Hot,_1252195,1,AR2_1,A. hyacinthus,8,AhyaMartin13,Martin13,Martin,AR2_1_8,158.194,87.707,3.561
3,25/1/2022,AR2,Hot,_1252195,1,AR2_1,A. hyacinthus,9,AhyaDavies16,Davies16,Davies,AR2_1_9,206.86,128.866,1.617
3,25/1/2022,AR2,Hot,_1252195,1,AR2_1,A. hyacinthus,10,AhyaDavies9,Davies9,Davies,AR2_1_10,NA,NA,NA
3,25/1/2022,AR2,Hot,_1252195,1,AR2_1,A. hyacinthus,11,AhyaPalms6,Palms6,Palms,AR2_1_11,NA,NA,NA
3,25/1/2022,AR2,Hot,_1252197,3,AR2_3,A. hyacinthus,2,AhyaPalms10,Palms10,Palms,AR2_3_2,125.085,82.212,3.792
3,25/1/2022,AR2,Hot,_1252197,3,AR2_3,A. hyacinthus,4,AhyaDavies15,Davies15,Davies,AR2_3_4,NA,NA,NA
3,25/1/2022,AR2,Hot,_1252197,3,AR2_3,A. hyacinthus,5,AhyaWood17,Wood17,Wood,AR2_3_5,118.922,101.971,2.861
3,25/1/2022,AR2,Hot,_1252197,3,AR2_3,A. hyacinthus,6,AhyaPalms5,Palms5,Palms,AR2_3_6,367.459,91.309,3.363
3,25/1/2022,AR2,Hot,_1252197,3,AR2_3,A. hyacinthus,8,AhyaWood7A,Wood7A,Wood,AR2_3_8,125.739,116.714,2.166
3,25/1/2022,AR2,Hot,_1252197,3,AR2_3,A. hyacinthus,9,AhyaArlington8,Arlington8,Arlington,AR2_3_9,NA,NA,NA
3,25/1/2022,AR2,Hot,_1252197,3,AR2_3,A. hyacinthus,10,AhyaMartin12,Martin12,Martin,AR2_3_10,330.324,71.9,4.278
3,25/1/2022,AR2,Hot,_1252197,3,AR2_3,A. hyacinthus,11,AhyaArlington10,Arlington10,Arlington,AR2_3_11,NA,NA,NA
3,25/1/2022,AR2,Hot,_1252199,5,AR2_5,A. hyacinthus,1,AhyaWood16,Wood16,Wood,AR2_5_1,155.317,84.839,4.947
3,25/1/2022,AR2,Hot,_1252199,5,AR2_5,A. hyacinthus,2,AhyaArlington1,Arlington1,Arlington,AR2_5_2,207.891,76.532,5.445
3,25/1/2022,AR2,Hot,_1252199,5,AR2_5,A. hyacinthus,4,AhyaPalms4,Palms4,Palms,AR2_5_4,173.536,84.707,4.955
3,25/1/2022,AR2,Hot,_1252199,5,AR2_5,A. hyacinthus,5,AhyaPalms3,Palms3,Palms,AR2_5_5,344.925,74.025,5.595
3,25/1/2022,AR2,Hot,_1252199,5,AR2_5,A. hyacinthus,6,AhyaMartin3,Martin3,Martin,AR2_5_6,164.078,71.182,5.765
3,25/1/2022,AR2,Hot,_1252199,5,AR2_5,A. hyacinthus,7,AhyaArlington9,Arlington9,Arlington,AR2_5_7,205.969,82.268,5.101
3,25/1/2022,AR2,Hot,_1252199,5,AR2_5,A. hyacinthus,8,AhyaMartin17,Martin17,Martin,AR2_5_8,171.646,106.057,3.677
3,25/1/2022,AR2,Hot,_1252199,5,AR2_5,A. hyacinthus,10,AhyaDavies14,Davies14,Davies,AR2_5_10,366.697,96.917,4.224
3,25/1/2022,AR2,Hot,_1252199,5,AR2_5,A. hyacinthus,11,AhyaPalms16,Palms16,Palms,AR2_5_11,233.765,52.942,6.857
3,25/1/2022,AR3,Hot,_1252201,1,AR3_1,A. hyacinthus,1,AhyaWood16,Wood16,Wood,AR3_1_1,220.828,81.487,3.813
3,25/1/2022,AR3,Hot,_1252201,1,AR3_1,A. hyacinthus,2,AhyaWood5A,Wood5A,Wood,AR3_1_2,147.952,102.849,2.788
3,25/1/2022,AR3,Hot,_1252201,1,AR3_1,A. hyacinthus,4,AhyaMartin3,Martin3,Martin,AR3_1_4,262.43,81.804,3.798
3,25/1/2022,AR3,Hot,_1252201,1,AR3_1,A. hyacinthus,5,AhyaWood17,Wood17,Wood,AR3_1_5,165.13,92.012,3.308
3,25/1/2022,AR3,Hot,_1252201,1,AR3_1,A. hyacinthus,6,AhyaPalms4,Palms4,Palms,AR3_1_6,214.837,79.04,3.93
3,25/1/2022,AR3,Hot,_1252201,1,AR3_1,A. hyacinthus,7,AhyaArlington6,Arlington6,Arlington,AR3_1_7,184.283,81.01,3.836
3,25/1/2022,AR3,Hot,_1252201,1,AR3_1,A. hyacinthus,8,AhyaPalms5,Palms5,Palms,AR3_1_8,209.072,71.642,4.285
3,25/1/2022,AR3,Hot,_1252201,1,AR3_1,A. hyacinthus,9,AhyaMartin13,Martin13,Martin,AR3_1_9,151.463,89.598,3.424
3,25/1/2022,AR3,Hot,_1252201,1,AR3_1,A. hyacinthus,11,AhyaDavies14,Davies14,Davies,AR3_1_11,NA,NA,NA
3,25/1/2022,AR3,Hot,_1252203,3,AR3_3,A. hyacinthus,1,AhyaArlington11,Arlington11,Arlington,AR3_3_1,255.247,67.474,4.516
3,25/1/2022,AR3,Hot,_1252203,3,AR3_3,A. hyacinthus,2,AhyaDavies15,Davies15,Davies,AR3_3_2,NA,NA,NA
3,25/1/2022,AR3,Hot,_1252203,3,AR3_3,A. hyacinthus,4,AhyaWood8,Wood8,Wood,AR3_3_4,148.575,89.057,3.505
3,25/1/2022,AR3,Hot,_1252203,3,AR3_3,A. hyacinthus,6,AhyaPalms10,Palms10,Palms,AR3_3_6,132.235,86.45,3.627
3,25/1/2022,AR3,Hot,_1252203,3,AR3_3,A. hyacinthus,7,AhyaPalms3,Palms3,Palms,AR3_3_7,351.033,58.731,4.925
3,25/1/2022,AR3,Hot,_1252203,3,AR3_3,A. hyacinthus,8,AhyaArlington1,Arlington1,Arlington,AR3_3_8,261.259,68.239,4.48
3,25/1/2022,AR3,Hot,_1252203,3,AR3_3,A. hyacinthus,9,AhyaMartin12,Martin12,Martin,AR3_3_9,175.146,86.634,3.619
3,25/1/2022,AR3,Hot,_1252203,3,AR3_3,A. hyacinthus,10,AhyaDavies12,Davies12,Davies,AR3_3_10,313.823,81.397,3.864
3,25/1/2022,AR3,Hot,_1252203,3,AR3_3,A. hyacinthus,11,AhyaDavies9,Davies9,Davies,AR3_3_11,206.356,77.218,4.06
3,25/1/2022,AR3,Hot,_1252205,5,AR3_5,A. hyacinthus,1,AhyaMartin11,Martin11,Martin,AR3_5_1,193.494,68.966,4.465
3,25/1/2022,AR3,Hot,_1252205,5,AR3_5,A. hyacinthus,3,AhyaArlington9,Arlington9,Arlington,AR3_5_3,286.102,92.634,3.359
3,25/1/2022,AR3,Hot,_1252205,5,AR3_5,A. hyacinthus,4,AhyaPalms16,Palms16,Palms,AR3_5_4,204.402,87.835,3.583
3,25/1/2022,AR3,Hot,_1252205,5,AR3_5,A. hyacinthus,5,AhyaDavies16,Davies16,Davies,AR3_5_5,153.46,95.264,3.236
3,25/1/2022,AR3,Hot,_1252205,5,AR3_5,A. hyacinthus,6,AhyaWood7A,Wood7A,Wood,AR3_5_6,146.879,91.338,3.419
3,25/1/2022,AR3,Hot,_1252205,5,AR3_5,A. hyacinthus,7,AhyaArlington10,Arlington10,Arlington,AR3_5_7,124.344,109.413,2.574
3,25/1/2022,AR3,Hot,_1252205,5,AR3_5,A. hyacinthus,8,AhyaMartin17,Martin17,Martin,AR3_5_8,166.343,96.363,3.184
3,25/1/2022,AR3,Hot,_1252205,5,AR3_5,A. hyacinthus,9,AhyaDavies18,Davies18,Davies,AR3_5_9,NA,NA,NA
3,25/1/2022,AR3,Hot,_1252205,5,AR3_5,A. hyacinthus,11,AhyaArlington8,Arlington8,Arlington,AR3_5_11,NA,NA,NA
3,25/1/2022,AR4,Hot,_1252207,1,AR4_1,A. hyacinthus,1,AhyaPalms10,Palms10,Palms,AR4_1_1,245.8,72.8,4.102
3,25/1/2022,AR4,Hot,_1252207,1,AR4_1,A. hyacinthus,3,AhyaArlington11,Arlington11,Arlington,AR4_1_3,170.766,89.032,3.331
3,25/1/2022,AR4,Hot,_1252207,1,AR4_1,A. hyacinthus,4,AhyaDavies12,Davies12,Davies,AR4_1_4,350.142,107.156,2.471
3,25/1/2022,AR4,Hot,_1252207,1,AR4_1,A. hyacinthus,5,AhyaArlington6,Arlington6,Arlington,AR4_1_5,161.114,98.115,2.9
3,25/1/2022,AR4,Hot,_1252207,1,AR4_1,A. hyacinthus,6,AhyaPalms3,Palms3,Palms,AR4_1_6,238.843,70.938,4.19
3,25/1/2022,AR4,Hot,_1252207,1,AR4_1,A. hyacinthus,7,AhyaWood8,Wood8,Wood,AR4_1_7,167.073,97.196,2.944
3,25/1/2022,AR4,Hot,_1252207,1,AR4_1,A. hyacinthus,8,AhyaArlington8,Arlington8,Arlington,AR4_1_8,326.534,105.981,2.527
3,25/1/2022,AR4,Hot,_1252207,1,AR4_1,A. hyacinthus,9,AhyaPalms4,Palms4,Palms,AR4_1_9,169.628,77.523,3.878
3,25/1/2022,AR4,Hot,_1252207,1,AR4_1,A. hyacinthus,10,AhyaMartin11,Martin11,Martin,AR4_1_10,74.346,89.299,3.319
3,25/1/2022,AR4,Hot,_1252209,3,AR4_3,A. hyacinthus,1,AhyaPalms5,Palms5,Palms,AR4_3_1,201.471,70.029,4.307
3,25/1/2022,AR4,Hot,_1252209,3,AR4_3,A. hyacinthus,2,AhyaWood5A,Wood5A,Wood,AR4_3_2,NA,NA,NA
3,25/1/2022,AR4,Hot,_1252209,3,AR4_3,A. hyacinthus,4,AhyaPalms6,Palms6,Palms,AR4_3_4,322.368,103.264,2.721
3,25/1/2022,AR4,Hot,_1252209,3,AR4_3,A. hyacinthus,5,AhyaDavies15,Davies15,Davies,AR4_3_5,286.757,90.863,3.313
3,25/1/2022,AR4,Hot,_1252209,3,AR4_3,A. hyacinthus,6,AhyaWood17,Wood17,Wood,AR4_3_6,133.877,93.025,3.209
3,25/1/2022,AR4,Hot,_1252209,3,AR4_3,A. hyacinthus,7,AhyaDavies18,Davies18,Davies,AR4_3_7,284.159,108.474,2.472
3,25/1/2022,AR4,Hot,_1252209,3,AR4_3,A. hyacinthus,8,AhyaMartin12,Martin12,Martin,AR4_3_8,201.278,80.573,3.804
3,25/1/2022,AR4,Hot,_1252209,3,AR4_3,A. hyacinthus,9,AhyaMartin13,Martin13,Martin,AR4_3_9,236.159,83.94,3.643
3,25/1/2022,AR4,Hot,_1252209,3,AR4_3,A. hyacinthus,10,AhyaDavies14,Davies14,Davies,AR4_3_10,285.125,100.884,2.834
3,25/1/2022,AR4,Hot,_1252209,3,AR4_3,A. hyacinthus,11,AhyaArlington9,Arlington9,Arlington,AR4_3_11,167.889,76.347,4.006
3,25/1/2022,AR4,Hot,_1252211,5,AR4_5,A. hyacinthus,1,AhyaMartin3,Martin3,Martin,AR4_5_1,217.768,61.937,4.665
3,25/1/2022,AR4,Hot,_1252211,5,AR4_5,A. hyacinthus,3,AhyaWood7A,Wood7A,Wood,AR4_5_3,163.831,91.086,3.274
3,25/1/2022,AR4,Hot,_1252211,5,AR4_5,A. hyacinthus,4,AhyaDavies16,Davies16,Davies,AR4_5_4,248.666,101.811,2.763
3,25/1/2022,AR4,Hot,_1252211,5,AR4_5,A. hyacinthus,5,AhyaMartin17,Martin17,Martin,AR4_5_5,126.448,106.874,2.522
3,25/1/2022,AR4,Hot,_1252211,5,AR4_5,A. hyacinthus,6,AhyaPalms16,Palms16,Palms,AR4_5_6,196.994,85.943,3.52
3,25/1/2022,AR4,Hot,_1252211,5,AR4_5,A. hyacinthus,7,AhyaArlington1,Arlington1,Arlington,AR4_5_7,249.257,85.771,3.528
3,25/1/2022,AR4,Hot,_1252211,5,AR4_5,A. hyacinthus,8,AhyaArlington10,Arlington10,Arlington,AR4_5_8,175.178,106.985,2.516
3,25/1/2022,AR4,Hot,_1252211,5,AR4_5,A. hyacinthus,9,AhyaWood16,Wood16,Wood,AR4_5_9,151.366,82.391,3.689
3,25/1/2022,AR4,Hot,_1252211,5,AR4_5,A. hyacinthus,10,AhyaDavies9,Davies9,Davies,AR4_5_10,150.905,85.591,3.536
3,25/1/2022,AR5,Hot,_1252213,1,AR5_1,A. hyacinthus,1,AhyaArlington11,Arlington11,Arlington,AR5_1_1,215.481,98.851,2.984
3,25/1/2022,AR5,Hot,_1252213,1,AR5_1,A. hyacinthus,2,AhyaWood7A,Wood7A,Wood,AR5_1_2,115.884,83.129,3.724
3,25/1/2022,AR5,Hot,_1252213,1,AR5_1,A. hyacinthus,4,AhyaArlington6,Arlington6,Arlington,AR5_1_4,141.339,88.409,3.476
3,25/1/2022,AR5,Hot,_1252213,1,AR5_1,A. hyacinthus,5,AhyaArlington10,Arlington10,Arlington,AR5_1_5,204.649,115.683,2.191
3,25/1/2022,AR5,Hot,_1252213,1,AR5_1,A. hyacinthus,6,AhyaPalms4,Palms4,Palms,AR5_1_6,167.889,78.878,3.924
3,25/1/2022,AR5,Hot,_1252213,1,AR5_1,A. hyacinthus,7,AhyaArlington9,Arlington9,Arlington,AR5_1_7,119.566,96.647,3.088
3,25/1/2022,AR5,Hot,_1252213,1,AR5_1,A. hyacinthus,8,AhyaWood5A,Wood5A,Wood,AR5_1_8,135.509,98.902,2.981
3,25/1/2022,AR5,Hot,_1252213,1,AR5_1,A. hyacinthus,9,AhyaPalms3,Palms3,Palms,AR5_1_9,258.672,60.641,4.783
3,25/1/2022,AR5,Hot,_1252213,1,AR5_1,A. hyacinthus,10,AhyaDavies12,Davies12,Davies,AR5_1_10,227.291,101.96,2.837
3,25/1/2022,AR5,Hot,_1252213,1,AR5_1,A. hyacinthus,11,AhyaPalms10,Palms10,Palms,AR5_1_11,177.723,57.296,4.941
3,25/1/2022,AR5,Hot,_1252215,3,AR5_3,A. hyacinthus,2,AhyaDavies14,Davies14,Davies,AR5_3_2,304.021,94.228,3.253
3,25/1/2022,AR5,Hot,_1252215,3,AR5_3,A. hyacinthus,3,AhyaMartin13,Martin13,Martin,AR5_3_3,280.949,90.696,3.418
3,25/1/2022,AR5,Hot,_1252215,3,AR5_3,A. hyacinthus,4,AhyaArlington1,Arlington1,Arlington,AR5_3_4,187.836,79.933,3.92
3,25/1/2022,AR5,Hot,_1252215,3,AR5_3,A. hyacinthus,5,AhyaDavies9,Davies9,Davies,AR5_3_5,285.072,108.56,2.584
3,25/1/2022,AR5,Hot,_1252215,3,AR5_3,A. hyacinthus,7,AhyaWood16,Wood16,Wood,AR5_3_7,188.953,101.326,2.922
3,25/1/2022,AR5,Hot,_1252215,3,AR5_3,A. hyacinthus,8,AhyaWood17,Wood17,Wood,AR5_3_8,115.798,79.671,3.932
3,25/1/2022,AR5,Hot,_1252215,3,AR5_3,A. hyacinthus,9,AhyaMartin11,Martin11,Martin,AR5_3_9,194.203,75.175,4.142
3,25/1/2022,AR5,Hot,_1252215,3,AR5_3,A. hyacinthus,10,AhyaMartin3,Martin3,Martin,AR5_3_10,220.881,76.293,4.09
3,25/1/2022,AR5,Hot,_1252215,3,AR5_3,A. hyacinthus,11,AhyaDavies18,Davies18,Davies,AR5_3_11,219.174,96.993,3.124
3,25/1/2022,AR5,Hot,_1252217,5,AR5_5,A. hyacinthus,2,AhyaMartin12,Martin12,Martin,AR5_5_2,369.757,68.01,4.48
3,25/1/2022,AR5,Hot,_1252217,5,AR5_5,A. hyacinthus,3,AhyaArlington8,Arlington8,Arlington,AR5_5_3,NA,NA,NA
3,25/1/2022,AR5,Hot,_1252217,5,AR5_5,A. hyacinthus,4,AhyaPalms16,Palms16,Palms,AR5_5_4,192.689,89.582,3.481
3,25/1/2022,AR5,Hot,_1252217,5,AR5_5,A. hyacinthus,5,AhyaDavies16,Davies16,Davies,AR5_5_5,374.363,101.084,2.948
3,25/1/2022,AR5,Hot,_1252217,5,AR5_5,A. hyacinthus,6,AhyaWood8,Wood8,Wood,AR5_5_6,124.988,97.772,3.101
3,25/1/2022,AR5,Hot,_1252217,5,AR5_5,A. hyacinthus,7,AhyaPalms5,Palms5,Palms,AR5_5_7,211.498,88.635,3.525
3,25/1/2022,AR5,Hot,_1252217,5,AR5_5,A. hyacinthus,9,AhyaDavies15,Davies15,Davies,AR5_5_9,NA,NA,NA
3,25/1/2022,AR5,Hot,_1252217,5,AR5_5,A. hyacinthus,11,AhyaMartin17,Martin17,Martin,AR5_5_11,356.616,91.947,3.371
3,25/1/2022,AR6,Hot,_1252219,1,AR6_1,A. hyacinthus,2,AhyaWood8,Wood8,Wood,AR6_1_2,243.341,76.129,4.063
3,25/1/2022,AR6,Hot,_1252219,1,AR6_1,A. hyacinthus,3,AhyaArlington9,Arlington9,Arlington,AR6_1_3,NA,NA,NA
3,25/1/2022,AR6,Hot,_1252219,1,AR6_1,A. hyacinthus,4,AhyaDavies9,Davies9,Davies,AR6_1_4,NA,NA,NA
3,25/1/2022,AR6,Hot,_1252219,1,AR6_1,A. hyacinthus,5,AhyaArlington1,Arlington1,Arlington,AR6_1_5,327.629,84.253,3.684
3,25/1/2022,AR6,Hot,_1252219,1,AR6_1,A. hyacinthus,6,AhyaPalms4,Palms4,Palms,AR6_1_6,149.38,82.583,3.762
3,25/1/2022,AR6,Hot,_1252219,1,AR6_1,A. hyacinthus,7,AhyaWood7A,Wood7A,Wood,AR6_1_7,NA,NA,NA
3,25/1/2022,AR6,Hot,_1252219,1,AR6_1,A. hyacinthus,8,AhyaArlington11,Arlington11,Arlington,AR6_1_8,179.269,70.976,4.303
3,25/1/2022,AR6,Hot,_1252219,1,AR6_1,A. hyacinthus,9,AhyaArlington6,Arlington6,Arlington,AR6_1_9,96.956,91.049,3.367
3,25/1/2022,AR6,Hot,_1252219,1,AR6_1,A. hyacinthus,10,AhyaWood16,Wood16,Wood,AR6_1_10,194.342,75.053,4.113
3,25/1/2022,AR6,Hot,_1252219,1,AR6_1,A. hyacinthus,11,AhyaArlington10,Arlington10,Arlington,AR6_1_11,NA,NA,NA
3,25/1/2022,AR6,Hot,_1252221,3,AR6_3,A. hyacinthus,1,AhyaDavies16,Davies16,Davies,AR6_3_1,405.261,74.762,4.151
3,25/1/2022,AR6,Hot,_1252221,3,AR6_3,A. hyacinthus,2,AhyaPalms3,Palms3,Palms,AR6_3_2,302.926,66.518,4.542
3,25/1/2022,AR6,Hot,_1252221,3,AR6_3,A. hyacinthus,3,AhyaDavies12,Davies12,Davies,AR6_3_3,385.431,101.442,2.883
3,25/1/2022,AR6,Hot,_1252221,3,AR6_3,A. hyacinthus,4,AhyaWood5A,Wood5A,Wood,AR6_3_4,190.778,110.699,2.444
3,25/1/2022,AR6,Hot,_1252221,3,AR6_3,A. hyacinthus,5,AhyaMartin13,Martin13,Martin,AR6_3_5,337.42,93.781,3.247
3,25/1/2022,AR6,Hot,_1252221,3,AR6_3,A. hyacinthus,7,AhyaDavies14,Davies14,Davies,AR6_3_7,182.597,103.58,2.782
3,25/1/2022,AR6,Hot,_1252221,3,AR6_3,A. hyacinthus,9,AhyaDavies18,Davies18,Davies,AR6_3_9,NA,NA,NA
3,25/1/2022,AR6,Hot,_1252221,3,AR6_3,A. hyacinthus,10,AhyaPalms16,Palms16,Palms,AR6_3_10,201.224,62.01,4.756
3,25/1/2022,AR6,Hot,_1252221,3,AR6_3,A. hyacinthus,11,AhyaMartin12,Martin12,Martin,AR6_3_11,226.786,75.681,4.107
3,25/1/2022,AR6,Hot,_1252223,5,AR6_5,A. hyacinthus,1,AhyaPalms5,Palms5,Palms,AR6_5_1,229.878,69.034,4.406
3,25/1/2022,AR6,Hot,_1252223,5,AR6_5,A. hyacinthus,2,AhyaPalms10,Palms10,Palms,AR6_5_2,146.921,77.33,4.02
3,25/1/2022,AR6,Hot,_1252223,5,AR6_5,A. hyacinthus,4,AhyaMartin3,Martin3,Martin,AR6_5_4,160.739,82.748,3.768
3,25/1/2022,AR6,Hot,_1252223,5,AR6_5,A. hyacinthus,5,AhyaArlington8,Arlington8,Arlington,AR6_5_5,243.341,96.542,3.126
3,25/1/2022,AR6,Hot,_1252223,5,AR6_5,A. hyacinthus,6,AhyaPalms6,Palms6,Palms,AR6_5_6,234.419,114.771,2.278
3,25/1/2022,AR6,Hot,_1252223,5,AR6_5,A. hyacinthus,7,AhyaWood17,Wood17,Wood,AR6_5_7,183.016,87.984,3.524
3,25/1/2022,AR6,Hot,_1252223,5,AR6_5,A. hyacinthus,8,AhyaDavies15,Davies15,Davies,AR6_5_8,134.436,78.373,3.972
3,25/1/2022,AR6,Hot,_1252223,5,AR6_5,A. hyacinthus,9,AhyaMartin17,Martin17,Martin,AR6_5_9,193.44,105.832,2.694
3,25/1/2022,AR6,Hot,_1252223,5,AR6_5,A. hyacinthus,10,AhyaMartin11,Martin11,Martin,AR6_5_10,166.558,67.928,4.458
