No,Rep,Timepoint,Date,Year,Time,Treatment,Temp,Cone,Culture,popcross,Family,Mom,Dad,Species,BoatID,Wells,No.LarvaeIn,No.LarvaeOut,No.LarvaeDead,CrossType,Percent_Survival_atend,Cumulative.hrs,BroadMom,BroadDad,crosstype,crosstype2,Survival
91,11,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,D,29,26,3,IndivCross,89.65517241,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
91,12,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,D,29,26,3,IndivCross,89.65517241,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
91,13,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,D,29,26,3,IndivCross,89.65517241,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
91,14,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,D,29,26,3,IndivCross,89.65517241,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
91,15,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,D,29,26,3,IndivCross,89.65517241,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
91,16,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,D,29,26,3,IndivCross,89.65517241,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
91,17,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,D,29,26,3,IndivCross,89.65517241,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
91,18,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,D,29,26,3,IndivCross,89.65517241,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
91,19,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,D,29,26,3,IndivCross,89.65517241,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
91,20,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,D,29,26,3,IndivCross,89.65517241,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
91,21,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,D,29,26,3,IndivCross,89.65517241,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
91,22,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,D,29,26,3,IndivCross,89.65517241,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
91,23,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,D,29,26,3,IndivCross,89.65517241,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
91,24,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,D,29,26,3,IndivCross,89.65517241,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
91,25,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,D,29,26,3,IndivCross,89.65517241,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
91,26,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,D,29,26,3,IndivCross,89.65517241,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
91,27,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,D,29,26,3,IndivCross,89.65517241,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
91,28,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,D,29,26,3,IndivCross,89.65517241,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
91,29,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,D,29,26,3,IndivCross,89.65517241,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
92,1,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
92,2,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
92,3,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
92,4,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
92,5,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
92,6,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
92,7,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
92,8,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
92,9,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
92,10,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
92,11,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
92,12,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
92,13,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
92,14,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
92,15,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
92,16,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
92,17,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
92,18,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
92,19,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
92,20,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
92,21,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
92,22,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,E,22,22,0,IndivCross,100,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,1,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,2,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,3,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,4,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,5,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,6,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,7,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,8,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,9,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,10,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,11,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,12,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,13,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,14,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,15,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,16,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,17,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,18,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,19,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,20,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,21,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,22,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
93,23,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
93,24,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
93,25,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
93,26,2,44539,2021,8:00,Ambient,27.5C,C126,Davies14 x Martin17,DaviesxMartin,H.F.42,Davies14,Martin17,A. hyacinthus larvae,95,F,26,22,4,IndivCross,84.61538462,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
94,1,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,D,20,12,8,IndivCross,60,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
94,2,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,D,20,12,8,IndivCross,60,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
94,3,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,D,20,12,8,IndivCross,60,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
94,4,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,D,20,12,8,IndivCross,60,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
94,5,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,D,20,12,8,IndivCross,60,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
94,6,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,D,20,12,8,IndivCross,60,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
94,7,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,D,20,12,8,IndivCross,60,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
94,8,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,D,20,12,8,IndivCross,60,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
94,9,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,D,20,12,8,IndivCross,60,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
94,10,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,D,20,12,8,IndivCross,60,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
94,11,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,D,20,12,8,IndivCross,60,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
94,12,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,D,20,12,8,IndivCross,60,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
94,13,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,D,20,12,8,IndivCross,60,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
94,14,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,D,20,12,8,IndivCross,60,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
94,15,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,D,20,12,8,IndivCross,60,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
94,16,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,D,20,12,8,IndivCross,60,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
94,17,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,D,20,12,8,IndivCross,60,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
94,18,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,D,20,12,8,IndivCross,60,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
94,19,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,D,20,12,8,IndivCross,60,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
94,20,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,D,20,12,8,IndivCross,60,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
95,1,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
95,2,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
95,3,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
95,4,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
95,5,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
95,6,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
95,7,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
95,8,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
95,9,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
95,10,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
95,11,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,1
95,12,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
95,13,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
95,14,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
95,15,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
95,16,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
95,17,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
95,18,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
95,19,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
95,20,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
95,21,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
95,22,2,44539,2021,8:00,Ambient,27.5C,C41,Davies15 x Martin17,DaviesxMartin,H.F.106,Davies15,Martin17,A. hyacinthus larvae,18,E,23,11,12,IndivCross,47.82608696,40,Davies,Martin,DaviesxMartin,DAVxMAR,0
