Tank,Temperature,Stick,Position,Population,Species,Genotype,Frag.rep,Frag.id,Timepoint,Survival,Bleaching_D,TissueArea_cm2,PAM,Symbionts
1,Ambient,1,1,Davies,Tenuis,Ten.Dav.6,1,Ten.Dav.6.1,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,1,2,Davies,Tenuis,Ten.Dav.D1,1,Ten.Dav.D1.1,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,1,3,Parke,Goniastrea,Gon.Par.7,1,Gon.Par.7.1,4,1,6,3.095,NA,C1 symbiont
1,Ambient,1,4,Palms,Tenuis,Ten.Pal.6,1,Ten.Pal.6.1,4,0,NA,NA,NA,C1 symbiont
1,Ambient,1,5,Jewell,Tenuis,Ten.Jew.7,1,Ten.Jew.7.1,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,1,6,Davies,Hyacinthus,Hya.Dav.3,1,Hya.Dav.3.1,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,1,7,Jewell,Goniastrea,Gon.Jew.8,1,Gon.Jew.8.1,4,1,6,2.882,NA,C1 symbiont
1,Ambient,1,8,Davies,Tenuis,Ten.Dav.1,1,Ten.Dav.1.1,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,1,9,Davies,Tenuis,Ten.Dav.12,1,Ten.Dav.12.1,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,1,10,Parke,Goniastrea,Gon.Par.6,1,Gon.Par.6.1,4,1,6,3.938,NA,C1 symbiont
1,Ambient,1,11,Davies,Tenuis,Ten.Dav.12,13,Ten.Dav.12.13,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,2,1,Palms,Tenuis,Ten.Pal.1,1,Ten.Pal.1.1,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,2,2,Switzer,Goniastrea,Gon.Swi.7,1,Gon.Swi.7.1,4,1,NA,NA,NA,C1 symbiont
1,Ambient,2,3,Jewell,Hyacinthus,Hya.Jew.3,1,Hya.Jew.3.1,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,2,4,Parke,Tenuis,Ten.Par.5,1,Ten.Par.5.1,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,2,5,Davies,Hyacinthus,Hya.Dav.8,1,Hya.Dav.8.1,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,2,6,Davies,Tenuis,Ten.Dav.1,2,Ten.Dav.1.2,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,2,7,Davies,Tenuis,Ten.Dav.9,1,Ten.Dav.9.1,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,2,8,Switzer,Goniastrea,Gon.Swi.11,1,Gon.Swi.11.1,4,1,NA,NA,NA,C1 symbiont
1,Ambient,2,10,Switzer,Goniastrea,Gon.Swi.12,1,Gon.Swi.12.1,4,1,NA,NA,NA,C1 symbiont
1,Ambient,2,11,Parke,Goniastrea,Gon.Par.3,1,Gon.Par.3.1,4,1,NA,NA,NA,C1 symbiont
1,Ambient,3,1,Switzer,Hyacinthus,Hya.Swi.2,1,Hya.Swi.2.1,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,3,2,Parke,Tenuis,Ten.Par.5,2,Ten.Par.5.2,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,3,3,Switzer,Goniastrea,Gon.Swi.6,1,Gon.Swi.6.1,4,1,6,1.89,NA,C1 symbiont
1,Ambient,3,4,Switzer,Hyacinthus,Hya.Swi.2,2,Hya.Swi.2.2,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,3,5,Parke,Tenuis,Ten.Par.2,21,Ten.Par.2.21,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,3,6,Palms,Tenuis,Ten.Pal.1,2,Ten.Pal.1.2,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,3,7,Davies,Tenuis,Ten.Dav.13,1,Ten.Dav.13.1,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,3,8,Parke,Goniastrea,Gon.Par.6,2,Gon.Par.6.2,4,1,6,2.125,NA,C1 symbiont
1,Ambient,3,9,Palms,Tenuis,Ten.Pal.6,2,Ten.Pal.6.2,4,0,NA,NA,NA,C1 symbiont
1,Ambient,3,10,Parke,Goniastrea,Gon.Par.8,1,Gon.Par.8.1,4,1,6,2.218,NA,C1 symbiont
1,Ambient,3,11,Davies,Tenuis,Ten.Dav.10,1,Ten.Dav.10.1,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,4,1,Jewell,Tenuis,Ten.Jew.6,1,Ten.Jew.6.1,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,4,2,Switzer,Goniastrea,Gon.Swi.5,1,Gon.Swi.5.1,4,1,6,2.664,NA,C1 symbiont
1,Ambient,4,3,Jewell,Goniastrea,Gon.Jew.11,1,Gon.Jew.11.1,4,1,6,2.185,NA,C1 symbiont
1,Ambient,4,4,Davies,Tenuis,Ten.Dav.9,2,Ten.Dav.9.2,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,4,5,Parke,Goniastrea,Gon.Par.3,2,Gon.Par.3.2,4,1,6,3.569,NA,C1 symbiont
1,Ambient,4,6,Parke,Goniastrea,Gon.Par.8,2,Gon.Par.8.2,4,1,6,2.216,NA,C1 symbiont
1,Ambient,4,7,Switzer,Goniastrea,Gon.Swi.6,2,Gon.Swi.6.2,4,1,6,2.914,NA,C1 symbiont
1,Ambient,4,8,Jewell,Tenuis,Ten.Jew.6,2,Ten.Jew.6.2,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,4,9,Davies,Hyacinthus,Hya.Dav.11,1,Hya.Dav.11.1,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,4,10,Jewell,Goniastrea,Gon.Jew.6,1,Gon.Jew.6.1,4,1,6,2.44,NA,C1 symbiont
1,Ambient,4,11,Switzer,Goniastrea,Gon.Swi.10,1,Gon.Swi.10.1,4,1,6,2.989,NA,C1 symbiont
1,Ambient,5,1,Switzer,Goniastrea,Gon.Swi.7,2,Gon.Swi.7.2,4,1,6,3.519,NA,C1 symbiont
1,Ambient,5,2,Parke,Tenuis,Ten.Par.2,1,Ten.Par.2.1,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,5,3,Parke,Goniastrea,Gon.Par.8,3,Gon.Par.8.3,4,1,6,2.503,NA,C1 symbiont
1,Ambient,5,4,Davies,Hyacinthus,Hya.Dav.8,2,Hya.Dav.8.2,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,5,5,Switzer,Goniastrea,Gon.Swi.11,2,Gon.Swi.11.2,4,1,6,2.416,NA,C1 symbiont
1,Ambient,5,6,Jewell,Hyacinthus,Hya.Jew.3,2,Hya.Jew.3.2,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,5,7,Parke,Goniastrea,Gon.Par.8,4,Gon.Par.8.4,4,1,6,2.553,NA,C1 symbiont
1,Ambient,5,8,Parke,Goniastrea,Gon.Par.7,2,Gon.Par.7.2,4,1,6,3.824,NA,C1 symbiont
1,Ambient,5,9,Davies,Hyacinthus,Hya.Dav.4,1,Hya.Dav.4.1,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,5,10,Davies,Tenuis,Ten.Dav.10,2,Ten.Dav.10.2,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,5,11,Davies,Hyacinthus,Hya.Dav.12,1,Hya.Dav.12.1,4,0,NA,NA,NA,C1 symbiont
1,Ambient,6,1,Davies,Hyacinthus,Hya.Dav.11,2,Hya.Dav.11.2,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,6,2,Davies,Tenuis,Ten.Dav.D1,2,Ten.Dav.D1.2,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,6,3,Jewell,Tenuis,Ten.Jew.7,20,Ten.Jew.7.20,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,6,4,Jewell,Hyacinthus,Hya.Jew.7,1,Hya.Jew.7.1,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,6,5,Jewell,Goniastrea,Gon.Jew.10,1,Gon.Jew.10.1,4,1,5,3.289,NA,C1 symbiont
1,Ambient,6,6,Davies,Tenuis,Ten.Dav.8,1,Ten.Dav.8.1,4,0,NA,NA,NA,C1 symbiont
1,Ambient,6,7,Parke,Goniastrea,Gon.Par.2,1,Gon.Par.2.1,4,1,6,3.22,NA,C1 symbiont
1,Ambient,6,8,Palms,Tenuis,Ten.Pal.3,1,Ten.Pal.3.1,4,NA,NA,NA,NA,C1 symbiont
1,Ambient,6,9,Jewell,Goniastrea,Gon.Jew.10,2,Gon.Jew.10.2,4,1,5,3.463,NA,C1 symbiont
1,Ambient,6,11,Jewell,Goniastrea,Gon.Jew.7,1,Gon.Jew.7.1,4,1,6,3.599,NA,C1 symbiont
2,Ambient,1,1,Switzer,Hyacinthus,Hya.Swi.2,3,Hya.Swi.2.3,4,0,NA,NA,NA,No symbiont
2,Ambient,1,2,Davies,Tenuis,Ten.Dav.10,3,Ten.Dav.10.3,4,NA,NA,NA,NA,No symbiont
2,Ambient,1,3,Parke,Goniastrea,Gon.Par.3,3,Gon.Par.3.3,4,1,6,5.169,NA,No symbiont
2,Ambient,1,4,Switzer,Goniastrea,Gon.Swi.7,3,Gon.Swi.7.3,4,1,6,4.429,NA,No symbiont
2,Ambient,1,5,Davies,Hyacinthus,Hya.Dav.8,3,Hya.Dav.8.3,4,NA,NA,NA,NA,No symbiont
2,Ambient,1,6,Jewell,Hyacinthus,Hya.Jew.3,3,Hya.Jew.3.3,4,NA,NA,NA,NA,No symbiont
2,Ambient,1,7,Parke,Goniastrea,Gon.Par.6,3,Gon.Par.6.3,4,1,6,3.684,NA,No symbiont
2,Ambient,1,8,Davies,Tenuis,Ten.Dav.9,3,Ten.Dav.9.3,4,NA,NA,NA,NA,No symbiont
2,Ambient,1,9,Switzer,Goniastrea,Gon.Swi.11,3,Gon.Swi.11.3,4,1,4,2.958,NA,No symbiont
2,Ambient,1,10,Jewell,Goniastrea,Gon.Jew.10,3,Gon.Jew.10.3,4,1,4,4.289,NA,No symbiont
2,Ambient,1,11,Parke,Tenuis,Ten.Par.2,2,Ten.Par.2.2,4,NA,NA,NA,NA,No symbiont
2,Ambient,2,1,Switzer,Goniastrea,Gon.Swi.7,4,Gon.Swi.7.4,4,1,6,3.341,NA,No symbiont
2,Ambient,2,2,Jewell,Goniastrea,Gon.Jew.8,2,Gon.Jew.8.2,4,1,6,1.845,NA,No symbiont
2,Ambient,2,3,Parke,Goniastrea,Gon.Par.7,3,Gon.Par.7.3,4,1,6,4.193,NA,No symbiont
2,Ambient,2,4,Davies,Tenuis,Ten.Dav.6,2,Ten.Dav.6.2,4,NA,NA,NA,NA,No symbiont
2,Ambient,2,5,Parke,Tenuis,Ten.Par.5,3,Ten.Par.5.3,4,NA,NA,NA,NA,No symbiont
2,Ambient,2,6,Davies,Tenuis,Ten.Dav.13,2,Ten.Dav.13.2,4,NA,NA,NA,NA,No symbiont
2,Ambient,2,8,Davies,Tenuis,Ten.Dav.1,3,Ten.Dav.1.3,4,NA,NA,NA,NA,No symbiont
2,Ambient,2,9,Davies,Tenuis,Ten.Dav.9,4,Ten.Dav.9.4,4,NA,NA,NA,NA,No symbiont
2,Ambient,2,10,Davies,Tenuis,Ten.Dav.12,16,Ten.Dav.12.16,4,NA,NA,NA,NA,No symbiont
2,Ambient,2,11,Jewell,Tenuis,Ten.Jew.5,2,Ten.Jew.5.2,4,NA,NA,NA,NA,No symbiont
2,Ambient,3,1,Jewell,Tenuis,Ten.Jew.5,3,Ten.Jew.5.3,4,NA,NA,NA,NA,No symbiont
2,Ambient,3,2,Switzer,Goniastrea,Gon.Swi.6,3,Gon.Swi.6.3,4,1,6,1.777,NA,No symbiont
2,Ambient,3,3,Davies,Hyacinthus,Hya.Dav.12,2,Hya.Dav.12.2,4,NA,NA,NA,NA,No symbiont
2,Ambient,3,4,Jewell,Hyacinthus,Hya.Jew.3,4,Hya.Jew.3.4,4,NA,NA,NA,NA,No symbiont
2,Ambient,3,5,Jewell,Goniastrea,Gon.Jew.11,2,Gon.Jew.11.2,4,1,6,3.027,NA,No symbiont
2,Ambient,3,6,Davies,Hyacinthus,Hya.Dav.3,2,Hya.Dav.3.2,4,NA,NA,NA,NA,No symbiont
2,Ambient,3,7,Jewell,Goniastrea,Gon.Jew.6,2,Gon.Jew.6.2,4,1,6,2.595,NA,No symbiont
2,Ambient,3,8,Jewell,Goniastrea,Gon.Jew.10,4,Gon.Jew.10.4,4,1,5,2.217,NA,No symbiont
2,Ambient,3,9,Davies,Hyacinthus,Hya.Dav.4,2,Hya.Dav.4.2,4,NA,NA,NA,NA,No symbiont
2,Ambient,3,10,Palms,Tenuis,Ten.Pal.1,3,Ten.Pal.1.3,4,NA,NA,NA,NA,No symbiont
2,Ambient,3,11,Parke,Goniastrea,Gon.Par.2,2,Gon.Par.2.2,4,1,5,3.8,NA,No symbiont
2,Ambient,4,1,Parke,Tenuis,Ten.Par.5,4,Ten.Par.5.4,4,NA,NA,NA,NA,No symbiont
2,Ambient,4,2,Parke,Goniastrea,Gon.Par.3,4,Gon.Par.3.4,4,1,6,2.822,NA,No symbiont
2,Ambient,4,3,Palms,Tenuis,Ten.Pal.1,4,Ten.Pal.1.4,4,NA,NA,NA,NA,No symbiont
2,Ambient,4,4,Switzer,Goniastrea,Gon.Swi.12,2,Gon.Swi.12.2,4,1,6,3.149,NA,No symbiont
2,Ambient,4,5,Davies,Tenuis,Ten.Dav.10,4,Ten.Dav.10.4,4,NA,NA,NA,NA,No symbiont
2,Ambient,4,6,Palms,Tenuis,Ten.Pal.3,2,Ten.Pal.3.2,4,NA,NA,NA,NA,No symbiont
2,Ambient,4,7,Jewell,Hyacinthus,Hya.Jew.7,2,Hya.Jew.7.2,4,NA,NA,NA,NA,No symbiont
2,Ambient,4,8,Jewell,Tenuis,Ten.Jew.6,3,Ten.Jew.6.3,4,NA,NA,NA,NA,No symbiont
2,Ambient,4,9,Jewell,Tenuis,Ten.Jew.7,2,Ten.Jew.7.2,4,NA,NA,NA,NA,No symbiont
2,Ambient,4,10,Switzer,Goniastrea,Gon.Swi.10,2,Gon.Swi.10.2,4,1,6,2.379,NA,No symbiont
2,Ambient,4,11,Davies,Tenuis,Ten.Dav.8,2,Ten.Dav.8.2,4,0,NA,NA,NA,No symbiont
2,Ambient,5,2,Switzer,Goniastrea,Gon.Swi.11,4,Gon.Swi.11.4,4,1,NA,NA,NA,No symbiont
2,Ambient,5,3,Switzer,Hyacinthus,Hya.Swi.2,4,Hya.Swi.2.4,4,NA,NA,NA,NA,No symbiont
2,Ambient,5,4,Jewell,Goniastrea,Gon.Jew.7,2,Gon.Jew.7.2,4,1,NA,NA,NA,No symbiont
2,Ambient,5,5,Davies,Tenuis,Ten.Dav.D1,3,Ten.Dav.D1.3,4,NA,NA,NA,NA,No symbiont
2,Ambient,5,6,Parke,Goniastrea,Gon.Par.8,5,Gon.Par.8.5,4,1,NA,NA,NA,No symbiont
2,Ambient,5,7,Palms,Tenuis,Ten.Pal.6,3,Ten.Pal.6.3,4,0,NA,NA,NA,No symbiont
2,Ambient,5,8,Davies,Hyacinthus,Hya.Dav.12,16,Hya.Dav.12.16,4,NA,NA,NA,NA,No symbiont
2,Ambient,5,9,Davies,Hyacinthus,Hya.Dav.11,3,Hya.Dav.11.3,4,NA,NA,NA,NA,No symbiont
2,Ambient,5,10,Davies,Tenuis,Ten.Dav.6,3,Ten.Dav.6.3,4,NA,NA,NA,NA,No symbiont
2,Ambient,5,11,Parke,Goniastrea,Gon.Par.8,6,Gon.Par.8.6,4,1,NA,NA,NA,No symbiont
2,Ambient,6,2,Jewell,Tenuis,Ten.Jew.7,3,Ten.Jew.7.3,4,NA,NA,NA,NA,No symbiont
2,Ambient,6,3,Jewell,Tenuis,Ten.Jew.6,4,Ten.Jew.6.4,4,NA,NA,NA,NA,No symbiont
2,Ambient,6,4,Switzer,Goniastrea,Gon.Swi.5,2,Gon.Swi.5.2,4,1,6,2.157,NA,No symbiont
2,Ambient,6,5,Davies,Tenuis,Ten.Dav.1,4,Ten.Dav.1.4,4,NA,NA,NA,NA,No symbiont
2,Ambient,6,6,Parke,Goniastrea,Gon.Par.7,4,Gon.Par.7.4,4,1,6,3.378,NA,No symbiont
2,Ambient,6,7,Palms,Tenuis,Ten.Pal.3,3,Ten.Pal.3.3,4,NA,NA,NA,NA,No symbiont
2,Ambient,6,8,Jewell,Goniastrea,Gon.Jew.11,3,Gon.Jew.11.3,4,1,6,2.722,NA,No symbiont
2,Ambient,6,9,Davies,Tenuis,Ten.Dav.12,2,Ten.Dav.12.2,4,NA,NA,NA,NA,No symbiont
2,Ambient,6,11,Switzer,Goniastrea,Gon.Swi.6,4,Gon.Swi.6.4,4,1,5,2.668,NA,No symbiont
3,Ambient,1,1,Davies,Hyacinthus,Hya.Dav.12,3,Hya.Dav.12.3,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,1,3,Jewell,Goniastrea,Gon.Jew.7,3,Gon.Jew.7.3,4,1,6,2.152,NA,C1 symbiont
3,Ambient,1,4,Palms,Tenuis,Ten.Pal.3,4,Ten.Pal.3.4,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,1,5,Parke,Goniastrea,Gon.Par.6,4,Gon.Par.6.4,4,1,6,2.55,NA,C1 symbiont
3,Ambient,1,6,Davies,Hyacinthus,Hya.Dav.11,5,Hya.Dav.11.5,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,1,7,Jewell,Goniastrea,Gon.Jew.6,3,Gon.Jew.6.3,4,1,6,3.006,NA,C1 symbiont
3,Ambient,1,8,Davies,Tenuis,Ten.Dav.9,5,Ten.Dav.9.5,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,1,10,Switzer,Goniastrea,Gon.Swi.12,3,Gon.Swi.12.3,4,1,6,4.414,NA,C1 symbiont
3,Ambient,2,1,Switzer,Goniastrea,Gon.Swi.7,5,Gon.Swi.7.5,4,1,6,3.156,NA,C1 symbiont
3,Ambient,2,2,Parke,Tenuis,Ten.Par.2,3,Ten.Par.2.3,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,2,3,Davies,Tenuis,Ten.Dav.6,4,Ten.Dav.6.4,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,2,4,Jewell,Hyacinthus,Hya.Jew.3,5,Hya.Jew.3.5,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,2,5,Jewell,Tenuis,Ten.Jew.5,4,Ten.Jew.5.4,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,2,6,Switzer,Goniastrea,Gon.Swi.5,3,Gon.Swi.5.3,4,1,6,3.401,NA,C1 symbiont
3,Ambient,2,7,Jewell,Hyacinthus,Hya.Jew.7,12,Hya.Jew.7.12,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,2,8,Jewell,Tenuis,Ten.Jew.6,5,Ten.Jew.6.5,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,2,9,Switzer,Goniastrea,Gon.Swi.6,5,Gon.Swi.6.5,4,1,6,3.283,NA,C1 symbiont
3,Ambient,2,10,Switzer,Goniastrea,Gon.Swi.6,6,Gon.Swi.6.6,4,1,6,3.345,NA,C1 symbiont
3,Ambient,2,11,Switzer,Goniastrea,Gon.Swi.11,5,Gon.Swi.11.5,4,1,6,3.318,NA,C1 symbiont
3,Ambient,3,1,Davies,Hyacinthus,Hya.Dav.8,4,Hya.Dav.8.4,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,3,2,Davies,Tenuis,Ten.Dav.13,3,Ten.Dav.13.3,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,3,3,Jewell,Tenuis,Ten.Jew.7,4,Ten.Jew.7.4,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,3,4,Parke,Tenuis,Ten.Par.5,5,Ten.Par.5.5,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,3,5,Parke,Goniastrea,Gon.Par.7,5,Gon.Par.7.5,4,1,6,4.755,NA,C1 symbiont
3,Ambient,3,6,Jewell,Tenuis,Ten.Jew.5,5,Ten.Jew.5.5,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,3,7,Parke,Tenuis,Ten.Par.5,6,Ten.Par.5.6,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,3,8,Davies,Tenuis,Ten.Dav.12,13,Ten.Dav.12.13,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,3,9,Switzer,Hyacinthus,Hya.Swi.2,5,Hya.Swi.2.5,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,3,11,Jewell,Hyacinthus,Hya.Jew.7,3,Hya.Jew.7.3,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,4,1,Davies,Tenuis,Ten.Dav.1,5,Ten.Dav.1.5,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,4,2,Switzer,Goniastrea,Gon.Swi.10,3,Gon.Swi.10.3,4,1,6,3.422,NA,C1 symbiont
3,Ambient,4,3,Palms,Tenuis,Ten.Pal.1,5,Ten.Pal.1.5,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,4,4,Switzer,Goniastrea,Gon.Swi.12,4,Gon.Swi.12.4,4,1,6,3.567,NA,C1 symbiont
3,Ambient,4,5,Jewell,Goniastrea,Gon.Jew.8,3,Gon.Jew.8.3,4,1,6,2.616,NA,C1 symbiont
3,Ambient,4,6,Davies,Hyacinthus,Hya.Dav.4,3,Hya.Dav.4.3,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,4,7,Parke,Goniastrea,Gon.Par.2,3,Gon.Par.2.3,4,1,6,4.188,NA,C1 symbiont
3,Ambient,4,8,Jewell,Hyacinthus,Hya.Jew.3,6,Hya.Jew.3.6,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,4,9,Parke,Goniastrea,Gon.Par.3,5,Gon.Par.3.5,4,1,6,3.982,NA,C1 symbiont
3,Ambient,4,10,Jewell,Tenuis,Ten.Jew.6,6,Ten.Jew.6.6,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,4,11,Switzer,Hyacinthus,Hya.Swi.2,20,Hya.Swi.2.20,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,5,1,Jewell,Goniastrea,Gon.Jew.8,4,Gon.Jew.8.4,4,1,6,3.219,NA,C1 symbiont
3,Ambient,5,2,Parke,Goniastrea,Gon.Par.6,5,Gon.Par.6.5,4,1,6,4.477,NA,C1 symbiont
3,Ambient,5,3,Davies,Tenuis,Ten.Dav.12,3,Ten.Dav.12.3,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,5,4,Davies,Hyacinthus,Hya.Dav.11,6,Hya.Dav.11.6,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,5,5,Davies,Tenuis,Ten.Dav.6,5,Ten.Dav.6.5,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,5,6,Switzer,Goniastrea,Gon.Swi.7,6,Gon.Swi.7.6,4,1,6,2.366,NA,C1 symbiont
3,Ambient,5,7,Jewell,Goniastrea,Gon.Jew.11,4,Gon.Jew.11.4,4,1,6,4.06,NA,C1 symbiont
3,Ambient,5,8,Davies,Tenuis,Ten.Dav.D1,4,Ten.Dav.D1.4,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,5,9,Jewell,Tenuis,Ten.Jew.7,5,Ten.Jew.7.5,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,5,10,Switzer,Goniastrea,Gon.Swi.10,4,Gon.Swi.10.4,4,1,6,4.181,NA,C1 symbiont
3,Ambient,5,11,Davies,Tenuis,Ten.Dav.1,6,Ten.Dav.1.6,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,6,1,Davies,Tenuis,Ten.Dav.10,5,Ten.Dav.10.5,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,6,2,Davies,Tenuis,Ten.Dav.13,4,Ten.Dav.13.4,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,6,3,Parke,Goniastrea,Gon.Par.2,4,Gon.Par.2.4,4,1,6,3.789,NA,C1 symbiont
3,Ambient,6,4,Davies,Hyacinthus,Hya.Dav.3,3,Hya.Dav.3.3,4,0,NA,NA,NA,C1 symbiont
3,Ambient,6,5,Parke,Tenuis,Ten.Par.2,4,Ten.Par.2.4,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,6,6,Parke,Goniastrea,Gon.Par.3,6,Gon.Par.3.6,4,1,6,3.457,NA,C1 symbiont
3,Ambient,6,7,Palms,Tenuis,Ten.Pal.1,6,Ten.Pal.1.6,4,NA,NA,NA,NA,C1 symbiont
3,Ambient,6,8,Switzer,Goniastrea,Gon.Swi.11,6,Gon.Swi.11.6,4,1,5,2.494,NA,C1 symbiont
3,Ambient,6,9,Jewell,Goniastrea,Gon.Jew.10,5,Gon.Jew.10.5,4,1,6,2.608,NA,C1 symbiont
3,Ambient,6,10,Parke,Goniastrea,Gon.Par.7,6,Gon.Par.7.6,4,1,6,3.148,NA,C1 symbiont
3,Ambient,6,11,Jewell,Goniastrea,Gon.Jew.11,5,Gon.Jew.11.5,4,1,6,2.762,NA,C1 symbiont
4,Ambient,1,1,Davies,Tenuis,Ten.Dav.13,5,Ten.Dav.13.5,4,NA,NA,NA,NA,No symbiont
4,Ambient,1,2,Switzer,Goniastrea,Gon.Swi.5,4,Gon.Swi.5.4,4,1,6,3.105,NA,No symbiont
4,Ambient,1,3,Davies,Tenuis,Ten.Dav.12,4,Ten.Dav.12.4,4,NA,NA,NA,NA,No symbiont
4,Ambient,1,4,Jewell,Goniastrea,Gon.Jew.7,13,Gon.Jew.7.13,4,1,6,2.374,NA,No symbiont
4,Ambient,1,5,Davies,Tenuis,Ten.Dav.1,7,Ten.Dav.1.7,4,NA,NA,NA,NA,No symbiont
4,Ambient,1,7,Davies,Tenuis,Ten.Dav.1,8,Ten.Dav.1.8,4,NA,NA,NA,NA,No symbiont
4,Ambient,1,9,Jewell,Goniastrea,Gon.Jew.11,6,Gon.Jew.11.6,4,1,6,2.734,NA,No symbiont
4,Ambient,1,10,Jewell,Goniastrea,Gon.Jew.8,5,Gon.Jew.8.5,4,1,6,3.36,NA,No symbiont
4,Ambient,1,11,Davies,Tenuis,Ten.Dav.10,6,Ten.Dav.10.6,4,NA,NA,NA,NA,No symbiont
4,Ambient,2,1,Jewell,Tenuis,Ten.Jew.5,6,Ten.Jew.5.6,4,NA,NA,NA,NA,No symbiont
4,Ambient,2,2,Parke,Goniastrea,Gon.Par.6,6,Gon.Par.6.6,4,1,6,2.989,NA,No symbiont
4,Ambient,2,4,Switzer,Goniastrea,Gon.Swi.12,5,Gon.Swi.12.5,4,1,6,3.05,NA,No symbiont
4,Ambient,2,5,Davies,Hyacinthus,Hya.Dav.4,4,Hya.Dav.4.4,4,NA,NA,NA,NA,No symbiont
4,Ambient,2,6,Parke,Goniastrea,Gon.Par.8,7,Gon.Par.8.7,4,1,5,2.052,NA,No symbiont
4,Ambient,2,7,Jewell,Hyacinthus,Hya.Jew.7,4,Hya.Jew.7.4,4,NA,NA,NA,NA,No symbiont
4,Ambient,2,8,Switzer,Goniastrea,Gon.Swi.7,7,Gon.Swi.7.7,4,1,5,2.824,NA,No symbiont
4,Ambient,2,9,Jewell,Tenuis,Ten.Jew.6,7,Ten.Jew.6.7,4,NA,NA,NA,NA,No symbiont
4,Ambient,2,10,Parke,Goniastrea,Gon.Par.2,5,Gon.Par.2.5,4,0,NA,NA,NA,No symbiont
4,Ambient,3,1,Palms,Tenuis,Ten.Pal.1,7,Ten.Pal.1.7,4,NA,NA,NA,NA,No symbiont
4,Ambient,3,2,Davies,Tenuis,Ten.Dav.6,6,Ten.Dav.6.6,4,NA,NA,NA,NA,No symbiont
4,Ambient,3,3,Jewell,Goniastrea,Gon.Jew.10,6,Gon.Jew.10.6,4,1,5,2.538,NA,No symbiont
