,Treatment,Temp,IndID,popcross,Tank,Cassette,Plate.Slide,T0,T6,Grey_change
1343,Jewell,AMB,15.429.2764.3,PARxDAV,15,429,2764,141.513,124.916,-16.597
1344,Jewell,AMB,15.429.2764.4,PARxDAV,15,429,2764,126.05,98.31,-27.74
1345,Jewell,AMB,15.429.2764.5,PARxDAV,15,429,2764,132.363,111.549,-20.814
1346,Jewell,AMB,15.429.2764.6,PARxDAV,15,429,2764,144.907,117.873,-27.035
1347,Jewell,AMB,15.429.2764.7,PARxDAV,15,429,2764,149.043,133.625,-15.417
1348,Jewell,AMB,15.429.2764.8,PARxDAV,15,429,2764,152.221,126.979,-25.242
1349,Jewell,AMB,15.435.1920.2,PALxPAL,15,435,1920,188.314,163.647,-24.667
1350,Jewell,AMB,15.435.1920.3,PALxPAL,15,435,1920,189.158,177.789,-11.369
1351,Jewell,AMB,15.435.1920.4,PALxPAL,15,435,1920,189.834,159.902,-29.932
1352,Jewell,AMB,15.435.1920.5,PALxPAL,15,435,1920,182.573,175.478,-7.095
1353,Jewell,AMB,15.435.1920.6,PALxPAL,15,435,1920,169.071,135.435,-33.637
1354,Jewell,AMB,15.435.2808.2,SWIxDAV,15,435,2808,162.305,138.89,-23.415
1355,Jewell,AMB,15.435.2808.3,SWIxDAV,15,435,2808,164.741,155.34,-9.401
1356,Jewell,AMB,15.435.2808.4,SWIxDAV,15,435,2808,165.94,152.987,-12.953
1357,Jewell,AMB,15.435.2808.5,SWIxDAV,15,435,2808,171.962,153.494,-18.469
1358,Jewell,AMB,15.435.2808.6,SWIxDAV,15,435,2808,162.407,148.421,-13.986
1359,Jewell,AMB,15.435.2841.2,PARxPAR,15,435,2841,165.912,145.746,-20.166
1360,Jewell,AMB,15.435.2841.3,PARxPAR,15,435,2841,164.55,142.953,-21.597
1361,Jewell,AMB,15.435.2841.4,PARxPAR,15,435,2841,162.2,143.953,-18.247
1362,Jewell,AMB,15.435.2971.2,JEWxDAV,15,435,2971,179.969,138.43,-41.54
1363,Jewell,AMB,15.435.2971.3,JEWxDAV,15,435,2971,176.741,164.828,-11.913
1364,Jewell,AMB,15.435.2971.4,JEWxDAV,15,435,2971,186.261,177.09,-9.171
1365,Jewell,AMB,15.435.2971.5,JEWxDAV,15,435,2971,181.882,166.978,-14.904
1366,Jewell,AMB,15.435.2971.6,JEWxDAV,15,435,2971,184.492,171.942,-12.55
1367,Jewell,AMB,15.435.2971.7,JEWxDAV,15,435,2971,181.454,171.241,-10.213
1368,Jewell,AMB,15.443.1405.1,JEWxJEW,15,443,1405,176.655,166.887,-9.769
1369,Jewell,AMB,15.443.1640.1,JEWxPAL,15,443,1640,161.898,126.718,-35.18
1370,Jewell,AMB,15.443.1640.2,JEWxPAL,15,443,1640,165.466,123.54,-41.926
1371,Jewell,AMB,15.443.1640.3,JEWxPAL,15,443,1640,167.014,153.425,-13.589
1372,Jewell,AMB,15.443.1640.4,JEWxPAL,15,443,1640,169.556,153.841,-15.715
1373,Jewell,AMB,15.443.1671.1,JEWxPAL,15,443,1671,172.734,148.866,-23.868
1374,Jewell,AMB,15.443.1671.2,JEWxPAL,15,443,1671,175.518,134.226,-41.292
1375,Jewell,AMB,15.443.1671.3,JEWxPAL,15,443,1671,154.193,153.968,-0.225
1376,Jewell,AMB,15.443.1671.4,JEWxPAL,15,443,1671,159.317,146.672,-12.645
1377,Jewell,AMB,15.443.2850.1,SWIxDAV,15,443,2850,184.906,154.549,-30.357
1378,Jewell,AMB,15.443.2850.2,SWIxDAV,15,443,2850,180.091,160.515,-19.576
1379,Jewell,AMB,15.443.2850.3,SWIxDAV,15,443,2850,187.708,169.43,-18.278
1380,Jewell,AMB,15.443.2850.4,SWIxDAV,15,443,2850,178.631,164.549,-14.083
1381,Jewell,AMB,15.443.2850.5,SWIxDAV,15,443,2850,188.877,178.927,-9.95
1382,Jewell,AMB,15.443.2850.6,SWIxDAV,15,443,2850,178.632,161.434,-17.198
1383,Jewell,AMB,15.453.1641.4,JEWxDAV,15,453,1641,134.385,124.193,-10.192
1384,Jewell,AMB,15.453.1641.5,JEWxDAV,15,453,1641,136.986,111.899,-25.087
1385,Jewell,AMB,15.453.1641.6,JEWxDAV,15,453,1641,148.034,134.656,-13.378
1386,Jewell,AMB,15.453.1641.7,JEWxDAV,15,453,1641,156.716,138.225,-18.491
1387,Jewell,AMB,15.453.1694.1,SWIxDAV,15,453,1694,166.683,155.99,-10.693
1388,Jewell,AMB,15.453.1694.2,SWIxDAV,15,453,1694,171.319,158.399,-12.92
1389,Jewell,AMB,15.453.1694.4,SWIxDAV,15,453,1694,168.757,159.754,-9.002
1390,Jewell,AMB,15.453.1694.5,SWIxDAV,15,453,1694,176.454,156.106,-20.348
1391,Jewell,AMB,15.453.1694.6,SWIxDAV,15,453,1694,173.501,158.885,-14.616
1392,Jewell,AMB,15.453.1697.3,SWIxDAV,15,453,1697,186.442,174.936,-11.506
1393,Jewell,AMB,15.453.1972.1,JEWxPAL,15,453,1972,186.013,152.672,-33.341
1394,Jewell,AMB,15.453.1972.2,JEWxPAL,15,453,1972,191.392,172.658,-18.734
1395,Jewell,AMB,15.453.1972.3,JEWxPAL,15,453,1972,192.294,173.721,-18.573
1396,Jewell,AMB,15.453.1972.4,JEWxPAL,15,453,1972,187.6,177.375,-10.225
1397,Jewell,AMB,15.453.1972.5,JEWxPAL,15,453,1972,182.868,170.938,-11.93
1398,Jewell,AMB,15.453.1972.6,JEWxPAL,15,453,1972,183.021,174.038,-8.983
1399,Jewell,AMB,15.453.1972.7,JEWxPAL,15,453,1972,185.399,169.659,-15.74
1400,Jewell,AMB,15.453.1972.9,JEWxPAL,15,453,1972,185.01,173.788,-11.221
1401,Jewell,AMB,15.453.2953.1,PALxDAV,15,453,2953,175.911,101.551,-74.36
1402,Jewell,AMB,15.453.2953.3,PALxDAV,15,453,2953,165.037,149.446,-15.59
1403,Jewell,AMB,15.453.2953.5,PALxDAV,15,453,2953,163.462,152.006,-11.456
1404,Jewell,AMB,15.453.2953.7,PALxDAV,15,453,2953,158.555,146.062,-12.492
1405,Jewell,AMB,15.498.1272.10,JEWxDAV,15,498,1272,182.519,175.084,-7.435
1406,Jewell,AMB,15.498.1272.4,JEWxDAV,15,498,1272,182.563,168.247,-14.317
1407,Jewell,AMB,15.498.1272.5,JEWxDAV,15,498,1272,173.373,169.803,-3.571
1408,Jewell,AMB,15.498.1272.6,JEWxDAV,15,498,1272,173.639,163.767,-9.872
1409,Jewell,AMB,15.498.1272.7,JEWxDAV,15,498,1272,186.683,187.022,0.339
1410,Jewell,AMB,15.498.1272.9,JEWxDAV,15,498,1272,177.914,175.345,-2.569
1411,Jewell,AMB,15.498.2329.1,PARxPAR,15,498,2329,185.759,139.192,-46.567
1412,Jewell,AMB,15.498.2329.2,PARxPAR,15,498,2329,178.914,147.689,-31.226
1413,Jewell,AMB,15.498.2329.3,PARxPAR,15,498,2329,175.147,156.955,-18.192
1414,Jewell,AMB,15.498.2329.4,PARxPAR,15,498,2329,190.768,179.191,-11.577
1415,Jewell,AMB,15.498.2329.5,PARxPAR,15,498,2329,187.485,174.758,-12.727
1416,Jewell,AMB,15.498.2329.6,PARxPAR,15,498,2329,202.063,183.066,-18.997
1417,Jewell,AMB,15.498.2329.7,PARxPAR,15,498,2329,194.465,175.007,-19.458
1418,Jewell,AMB,15.498.2329.8,PARxPAR,15,498,2329,210.355,183.045,-27.31
1419,Jewell,AMB,15.498.2380.1,PARxPAR,15,498,2380,161.763,135.8,-25.963
1420,Jewell,AMB,15.498.2380.2,PARxPAR,15,498,2380,165.952,128.07,-37.883
1421,Jewell,AMB,15.498.2380.4,PARxPAR,15,498,2380,165.366,142.672,-22.694
1422,Jewell,AMB,15.498.2380.5,PARxPAR,15,498,2380,164.89,146.663,-18.227
1423,SS,HOT,16.329.1553.1,PALxPAL,16,329,1553,159.858,158.115,-1.743
1424,SS,HOT,16.329.1553.2,PALxPAL,16,329,1553,156.853,164.435,7.582
1425,SS,HOT,16.329.1553.3,PALxPAL,16,329,1553,158.782,166.776,7.994
1426,SS,HOT,16.329.1553.5,PALxPAL,16,329,1553,164.957,171.294,6.337
1427,SS,HOT,16.329.1967.1,JEWxPAL,16,329,1967,127.846,132.706,4.86
1428,SS,HOT,16.329.1967.2,JEWxPAL,16,329,1967,127.611,137.338,9.727
1429,SS,HOT,16.329.1967.4,JEWxPAL,16,329,1967,137.357,156.318,18.961
1430,SS,HOT,16.329.1971.1,JEWxPAL,16,329,1971,156.441,151.664,-4.777
1431,SS,HOT,16.329.1971.2,JEWxPAL,16,329,1971,158.01,166.352,8.342
1432,SS,HOT,16.329.1971.3,JEWxPAL,16,329,1971,164.501,167.311,2.811
1433,SS,HOT,16.329.2734.1,DAVxDAV,16,329,2734,149.057,137.691,-11.366
1434,SS,HOT,16.329.2734.2,DAVxDAV,16,329,2734,139.302,148.911,9.609
1435,SS,HOT,16.329.2734.3,DAVxDAV,16,329,2734,138.897,150.193,11.296
1436,SS,HOT,16.329.2734.4,DAVxDAV,16,329,2734,160.964,150.339,-10.624
1437,SS,HOT,16.339.1489.1,JEWxJEW,16,339,1489,145.699,156.572,10.873
1438,SS,HOT,16.339.1489.2,JEWxJEW,16,339,1489,154.704,161.382,6.678
1439,SS,HOT,16.339.1489.3,JEWxJEW,16,339,1489,144.846,162.738,17.893
1440,SS,HOT,16.339.1489.4,JEWxJEW,16,339,1489,150.417,165.167,14.75
1441,SS,HOT,16.339.1489.6,JEWxJEW,16,339,1489,155.916,168.78,12.864
1442,SS,HOT,16.339.1489.7,JEWxJEW,16,339,1489,155.434,170.67,15.236
1443,SS,HOT,16.339.1489.8,JEWxJEW,16,339,1489,155.972,170.012,14.039
1444,SS,HOT,16.339.1912.1,PALxPAL,16,339,1912,158.417,154.167,-4.25
1445,SS,HOT,16.339.1912.2,PALxPAL,16,339,1912,141.832,146.804,4.972
1446,SS,HOT,16.339.1912.4,PALxPAL,16,339,1912,138.423,150.945,12.522
1447,SS,HOT,16.339.1912.6,PALxPAL,16,339,1912,145.683,154.85,9.167
1448,SS,HOT,16.339.2743.1,JEWxDAV,16,339,2743,95.105,104.339,9.234
1449,SS,HOT,16.339.2743.10,JEWxDAV,16,339,2743,141.337,146.864,5.527
1450,SS,HOT,16.339.2743.2,JEWxDAV,16,339,2743,90.478,102.452,11.975
1451,SS,HOT,16.339.2743.3,JEWxDAV,16,339,2743,89.931,93.114,3.183
1452,SS,HOT,16.339.2743.4,JEWxDAV,16,339,2743,112.552,117.879,5.327
1453,SS,HOT,16.339.2743.5,JEWxDAV,16,339,2743,91.329,100.087,8.758
1454,SS,HOT,16.339.2743.6,JEWxDAV,16,339,2743,90.892,102.937,12.044
1455,SS,HOT,16.339.2743.7,JEWxDAV,16,339,2743,117.201,128.522,11.321
1456,SS,HOT,16.339.2743.8,JEWxDAV,16,339,2743,121.564,128.22,6.656
1457,SS,HOT,16.339.2743.9,JEWxDAV,16,339,2743,123.294,133.703,10.409
1458,SS,HOT,16.339.2872.1,PARxPAR,16,339,2872,173.584,170.237,-3.347
1459,SS,HOT,16.339.2872.2,PARxPAR,16,339,2872,153.128,167.114,13.986
1460,SS,HOT,16.339.2872.3,PARxPAR,16,339,2872,158.505,161.882,3.377
1461,SS,HOT,16.339.2872.4,PARxPAR,16,339,2872,162.537,166.035,3.499
1462,SS,HOT,16.360.1528.1,JEWxPAL,16,360,1528,120.451,121.507,1.056
1463,SS,HOT,16.360.1528.2,JEWxPAL,16,360,1528,132.246,132.642,0.396
1464,SS,HOT,16.360.1528.3,JEWxPAL,16,360,1528,141.048,134.606,-6.442
1465,SS,HOT,16.360.1528.5,JEWxPAL,16,360,1528,141.411,155.803,14.392
1466,SS,HOT,16.360.1567.2,JEWxPAL,16,360,1567,135.722,138.931,3.209
1467,SS,HOT,16.360.1580.1,JEWxPAL,16,360,1580,167.857,164.167,-3.69
1468,SS,HOT,16.360.1686.2,JEWxDAV,16,360,1686,144.106,147.545,3.439
1469,SS,HOT,16.360.1686.4,JEWxDAV,16,360,1686,140.574,148.974,8.401
1470,SS,HOT,16.360.3142.1,JEWxDAV,16,360,3142,163.444,167.524,4.08
1471,SS,HOT,16.360.3142.2,JEWxDAV,16,360,3142,162.176,170.002,7.826
1472,SS,HOT,16.399.1491.2,JEWxJEW,16,399,1491,143.935,120.469,-23.467
1473,SS,HOT,16.399.1491.3,JEWxJEW,16,399,1491,148.62,140.948,-7.672
1474,SS,HOT,16.399.1491.4,JEWxJEW,16,399,1491,149.45,142.359,-7.091
1475,SS,HOT,16.399.1491.6,JEWxJEW,16,399,1491,160.349,154.444,-5.905
1476,SS,HOT,16.399.1491.7,JEWxJEW,16,399,1491,146.322,146.424,0.102
1477,SS,HOT,16.399.1491.8,JEWxJEW,16,399,1491,146.67,137.087,-9.582
1478,SS,HOT,16.399.1491.9,JEWxJEW,16,399,1491,156.071,142.89,-13.181
1479,SS,HOT,16.399.1654.3,JEWxPAL,16,399,1654,82.234,74.475,-7.76
1480,SS,HOT,16.399.1654.6,JEWxPAL,16,399,1654,122.918,122.275,-0.643
1481,SS,HOT,16.399.2861.1,DAVxDAV,16,399,2861,116.181,107.224,-8.957
1482,SS,HOT,16.399.2861.2,DAVxDAV,16,399,2861,146.429,144.517,-1.912
1483,SS,HOT,16.399.2861.3,DAVxDAV,16,399,2861,148.653,139.782,-8.871
1484,SS,HOT,16.399.2861.4,DAVxDAV,16,399,2861,137.336,138.333,0.998
1485,SS,HOT,16.399.2861.5,DAVxDAV,16,399,2861,145.46,142.42,-3.04
1486,SS,HOT,16.399.2914.1,SWIxSWI,16,399,2914,136.231,130.124,-6.107
1487,SS,HOT,16.399.2914.2,SWIxSWI,16,399,2914,139.938,124.746,-15.192
1488,SS,HOT,16.399.2914.3,SWIxSWI,16,399,2914,156.025,138.459,-17.566
1489,SS,HOT,16.399.2934.1,SWIxSWI,16,399,2934,147.016,139.143,-7.873
1490,SS,HOT,16.399.2934.2,SWIxSWI,16,399,2934,160.444,150.676,-9.768
