,X.1,Tank,Treatment,Cassette,Plate.Slide,Timepoint,Timepoint2,Area,Coral.Red.Mean,Coral.Green.Mean,Coral.Blue.Mean,Coral.Hue.Mean,Coral.Saturation.Mean,Coral.Brightness.Mean,X,SINGLE.CLUMP,Clump.IndNo,Live.Coral.ID.Number,MatchID,SamplesID,MPAM_Identifier,Species,CrossType,Lifestage,Temp,Mom,Dad,Cross,Family,Cone,Mom2,Dad2,popcross
6393,7785,4,SS,671,2355,0,T0,0.8948,185.8567,155.9026,116.2978,23.8789,95.4173,185.8567,NA,S,NA,8,8,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEW,JEW,JEWxJEW
6394,7786,4,SS,671,2355,0,T0,2.1661,174.5961,140.7227,104.178,21.8201,104.8196,174.5961,NA,C,2,9,9,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEW,JEW,JEWxJEW
6395,7787,4,SS,671,2355,0,T0,1.0751,179.1735,148.6222,110.6256,23.2662,97.7646,179.1735,NA,S,NA,6,6,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEW,JEW,JEWxJEW
6396,7788,4,SS,671,2355,0,T0,1.2311,176.4592,148.3042,111.5405,23.7569,94.1237,176.4592,NA,C,2,3,3,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEW,JEW,JEWxJEW
6397,7789,4,SS,671,2355,0,T0,4.8356,167.7372,132.8743,97.385,21.1859,108.4515,167.7372,NA,C,6,1,1,,4.671.2355.4,A.ten,IndivCross,Juvenile,AMB,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEW,JEW,JEWxJEW
6398,7790,4,SS,671,2355,0,T0,1.3002,169.7735,139.5577,102.0349,23.1999,102.6882,169.7735,NA,S,NA,2,2,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEW,JEW,JEWxJEW
6399,7791,4,SS,671,2355,0,T0,1.1328,181.13,152.3204,114.2708,23.8767,94.1723,181.13,NA,C,2,7,7,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEW,JEW,JEWxJEW
6400,7792,4,SS,671,2355,6,T6,1.1241,165.1922,134.2242,88.7373,24.9094,120.0256,165.1922,0,C,2,4,4,2,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEW,JEW,JEWxJEW
6401,7793,4,SS,671,2355,6,T6,1.3038,159.8376,128.9025,83.4681,24.8953,123.0627,159.8376,0,C,2,5,3,1,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEW,JEW,JEWxJEW
6402,7794,4,SS,671,2355,6,T6,0.8696,179.7598,151.4617,106.899,25.7528,104.5905,179.7598,0,S,NA,8,8,6,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEW,JEW,JEWxJEW
6403,7795,4,SS,671,2355,6,T6,1.8313,152.6634,117.2123,76.8409,22.2279,130.9495,152.6634,0,C,2,9,9,3,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEW,JEW,JEWxJEW
6404,7796,4,SS,671,2355,6,T6,0.9124,150.7009,116.5801,75.0797,22.9578,132.6117,150.7009,0,S,NA,3,5,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEW,JEW,JEWxJEW
6405,7797,4,SS,671,2355,6,T6,1.1796,148.322,109.7311,67.7494,21.6218,140.8303,148.322,0,S,NA,2,2,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEW,JEW,JEWxJEW
6406,7798,4,SS,671,2355,6,T6,1.06,178.8614,146.7109,99.9056,24.983,113.1984,178.8614,0,C,2,7,7,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEW,JEW,JEWxJEW
6407,7799,4,SS,671,2355,6,T6,0.9516,164.6292,131.2168,88.325,23.5638,121.1169,164.6292,0,S,NA,6,6,5,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEW,JEW,JEWxJEW
6408,7800,4,SS,671,2355,6,T6,5.0787,147.9158,110.4276,70.553,21.4898,135.7878,147.9158,1,C,6,1,1,4,4.671.2355.4,A.ten,IndivCross,Juvenile,AMB,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEW,JEW,JEWxJEW
6409,7801,4,SS,671,2822,0,T0,0.8371,170.8202,141.5062,106.9084,22.7832,95.6099,170.8202,NA,S,NA,4,4,,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies10,PAR5xDavies10,T.F23,C88,PAR,DAV,PARxDAV
6410,7802,4,SS,671,2822,0,T0,0.7252,184.209,157.0432,123.2195,23.1221,84.2125,184.209,NA,S,NA,5,5,,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies10,PAR5xDavies10,T.F23,C88,PAR,DAV,PARxDAV
6411,7803,4,SS,671,2822,0,T0,1.0114,175.9206,142.2642,105.1609,21.958,102.5621,175.9206,NA,S,NA,7,7,,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies10,PAR5xDavies10,T.F23,C88,PAR,DAV,PARxDAV
6412,7804,4,SS,671,2822,0,T0,0.7388,199.8923,171.3665,133.9405,23.7281,83.9673,199.8928,NA,S,NA,6,6,,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies10,PAR5xDavies10,T.F23,C88,PAR,DAV,PARxDAV
6413,7805,4,SS,671,2822,0,T0,0.727,156.8479,130.4532,96.7613,23.4468,97.6449,156.8479,NA,S,NA,2,2,,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies10,PAR5xDavies10,T.F23,C88,PAR,DAV,PARxDAV
6414,7806,4,SS,671,2822,0,T0,0.9866,157.0449,129.3741,93.9993,23.4522,102.4124,157.0449,NA,S,NA,3,3,,4.671.2822.4,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies10,PAR5xDavies10,T.F23,C88,PAR,DAV,PARxDAV
6415,7807,4,SS,671,2822,0,T0,1.1634,163.199,124.5457,90.23,19.7019,114.2303,163.199,NA,S,NA,1,1,,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies10,PAR5xDavies10,T.F23,C88,PAR,DAV,PARxDAV
6416,7808,4,SS,671,2822,6,T6,0.8771,135.2447,97.6121,55.9302,21.9339,149.9737,135.2447,0,S,NA,5,7,3,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies10,PAR5xDavies10,T.F23,C88,PAR,DAV,PARxDAV
6417,7809,4,SS,671,2822,6,T6,1.0564,155.017,122.9277,80.2219,23.8872,123.2072,155.017,0,S,NA,4,3,4,4.671.2822.4,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies10,PAR5xDavies10,T.F23,C88,PAR,DAV,PARxDAV
6418,7810,4,SS,671,2822,6,T6,0.6035,140.1641,113.2285,70.8049,25.5471,126.5125,140.1641,0,S,NA,3,2,1,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies10,PAR5xDavies10,T.F23,C88,PAR,DAV,PARxDAV
6419,7811,4,SS,671,2822,6,T6,0.7896,117.44,78.5545,42.3862,19.9713,163.1938,117.44,1,S,NA,1,1,2,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies10,PAR5xDavies10,T.F23,C88,PAR,DAV,PARxDAV
6420,7812,4,SS,671,2822,6,T6,0.7522,139.2192,104.8454,65.3897,22.3911,136.4394,139.2192,0,S,NA,2,4,5,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies10,PAR5xDavies10,T.F23,C88,PAR,DAV,PARxDAV
6421,7813,4,SS,671,2997,0,T0,0.9077,182.8044,154.4641,116.5399,23.9254,92.2432,182.8044,NA,S,NA,2,2,,4.671.2997.6,A.ten,IndivCross,Juvenile,AMB,PAR4,Davies1,PAR4xDavies1,T.F21,C66,PAR,DAV,PARxDAV
6422,7814,4,SS,671,2997,0,T0,0.8786,183.2967,150.532,112.2324,22.5377,98.7295,183.2967,NA,S,NA,6,6,,,A.ten,IndivCross,Juvenile,AMB,PAR4,Davies1,PAR4xDavies1,T.F21,C66,PAR,DAV,PARxDAV
6423,7815,4,SS,671,2997,0,T0,1.4183,180.4039,151.5303,116.1018,23.0399,91.0089,180.4039,NA,C,2,3,3,,,A.ten,IndivCross,Juvenile,AMB,PAR4,Davies1,PAR4xDavies1,T.F21,C66,PAR,DAV,PARxDAV
6424,7816,4,SS,671,2997,0,T0,0.9963,179.9498,152.184,113.6491,24.4015,94.3896,179.9498,NA,S,NA,4,4,,,A.ten,IndivCross,Juvenile,AMB,PAR4,Davies1,PAR4xDavies1,T.F21,C66,PAR,DAV,PARxDAV
6425,7817,4,SS,671,2997,0,T0,0.7302,177.682,145.5587,110.536,21.9734,96.9892,177.682,NA,S,NA,1,1,,,A.ten,IndivCross,Juvenile,AMB,PAR4,Davies1,PAR4xDavies1,T.F21,C66,PAR,DAV,PARxDAV
6426,7818,4,SS,671,2997,0,T0,0.9304,180.6525,148.4656,110.4102,22.6409,99.024,180.6525,NA,S,NA,5,5,,,A.ten,IndivCross,Juvenile,AMB,PAR4,Davies1,PAR4xDavies1,T.F21,C66,PAR,DAV,PARxDAV
6427,7819,4,SS,671,2997,0,T0,0.4699,196.8536,166.9548,129.9579,23.1632,86.3709,196.8536,NA,S,NA,7,7,,,A.ten,IndivCross,Juvenile,AMB,PAR4,Davies1,PAR4xDavies1,T.F21,C66,PAR,DAV,PARxDAV
6428,7820,4,SS,671,2997,6,T6,0.7234,173.2967,136.218,91.3579,22.7387,120.6994,173.2967,0,S,NA,5,5,3,,A.ten,IndivCross,Juvenile,AMB,PAR4,Davies1,PAR4xDavies1,T.F21,C66,PAR,DAV,PARxDAV
6429,7821,4,SS,671,2997,6,T6,0.8119,181.1557,146.204,102.6244,23.1636,110.5118,181.1557,0,S,NA,6,6,4,,A.ten,IndivCross,Juvenile,AMB,PAR4,Davies1,PAR4xDavies1,T.F21,C66,PAR,DAV,PARxDAV
6430,7822,4,SS,671,2997,6,T6,0.7918,181.0291,148.694,102.442,24.8208,110.9795,181.0291,0,S,NA,3,2,6,4.671.2997.6,A.ten,IndivCross,Juvenile,AMB,PAR4,Davies1,PAR4xDavies1,T.F21,C66,PAR,DAV,PARxDAV
6431,7823,4,SS,671,2997,6,T6,0.71,169.2652,140.4914,97.4762,25.1192,109.8494,169.2652,0,S,NA,4,4,5,,A.ten,IndivCross,Juvenile,AMB,PAR4,Davies1,PAR4xDavies1,T.F21,C66,PAR,DAV,PARxDAV
6432,7824,4,SS,671,2997,6,T6,1.4867,162.0276,132.8387,91.8363,24.4669,112.2601,162.0276,0,C,2,2,3,2,,A.ten,IndivCross,Juvenile,AMB,PAR4,Davies1,PAR4xDavies1,T.F21,C66,PAR,DAV,PARxDAV
6433,7825,4,SS,671,2997,6,T6,0.4879,158.5808,123.0399,78.7528,23.1373,128.8524,158.5808,0,S,NA,7,7,,,A.ten,IndivCross,Juvenile,AMB,PAR4,Davies1,PAR4xDavies1,T.F21,C66,PAR,DAV,PARxDAV
6434,7826,4,SS,671,2997,6,T6,0.6953,157.7773,120.9617,78.5153,22.3972,129.1098,157.7773,1,S,NA,1,1,1,,A.ten,IndivCross,Juvenile,AMB,PAR4,Davies1,PAR4xDavies1,T.F21,C66,PAR,DAV,PARxDAV
6435,7827,4,SS,700,1215,0,T0,0.8987,162.2204,132.2961,98.2849,22.2712,100.1611,162.2204,NA,S,NA,4,4,,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PAR,DAV,PARxDAV
6436,7828,4,SS,700,1215,0,T0,0.3428,168.0872,139.2437,102.125,23.4674,99.7248,168.0872,NA,S,NA,1,1,,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PAR,DAV,PARxDAV
6437,7829,4,SS,700,1215,0,T0,0.3795,156.7106,131.5797,99.5076,23.4602,93.0522,156.7106,NA,S,NA,8,8,,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PAR,DAV,PARxDAV
6438,7830,4,SS,700,1215,0,T0,1.2044,155.5166,128.9564,95.8553,23.1342,97.696,155.5166,NA,C,2,9,9,,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PAR,DAV,PARxDAV
6439,7831,4,SS,700,1215,0,T0,0.4638,163.2795,136.8346,100.7252,24.1762,97.6141,163.2795,NA,S,NA,2,2,,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PAR,DAV,PARxDAV
6440,7832,4,SS,700,1215,0,T0,2.2155,158.4123,128.7708,95.6896,21.9862,101.0104,158.4123,NA,C,3,3,3,,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PAR,DAV,PARxDAV
6441,7833,4,SS,700,1215,0,T0,1.3023,155.6798,127.5026,94.6481,22.3945,99.8112,155.6798,NA,C,2,7,7,,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PAR,DAV,PARxDAV
6442,7834,4,SS,700,1215,0,T0,2.5107,157.0925,127.4923,95.375,21.7211,100.3406,157.0925,NA,S,NA,6,6,1M.3R,4.700.1215.1,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PAR,DAV,PARxDAV
6443,7835,4,SS,700,1215,0,T0,1.9969,158.099,127.7934,93.9025,22.0606,103.6058,158.099,NA,C,3,5,5,,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PAR,DAV,PARxDAV
6444,7836,4,SS,700,1215,6,T6,2.505,NA,NA,NA,NA,NA,NA,0,S,NA,6,6,1M.3R,4.700.1215.1,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PAR,DAV,PARxDAV
6445,7837,4,SS,700,1215,6,T6,0.9848,148.8406,119.2574,82.7075,23.0552,113.2311,148.8406,0,C,2,10,9,,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PAR,DAV,PARxDAV
6446,7838,4,SS,700,1215,6,T6,1.994,147.4935,114.8947,79.7057,21.7033,117.4198,147.4935,0,C,3,3,3,4,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PAR,DAV,PARxDAV
6447,7839,4,SS,700,1215,6,T6,0.3745,148.2827,121.1077,85.3375,23.7538,108.0375,148.2827,0,S,NA,9,8,4R,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PAR,DAV,PARxDAV
6448,7840,4,SS,700,1215,6,T6,1.7585,149.9752,117.3358,80.8231,22.0139,117.6284,149.9752,0,C,3,5,5,2,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PAR,DAV,PARxDAV
6449,7841,4,SS,700,1215,6,T6,2.505,NA,NA,NA,NA,NA,NA,0,S,NA,8,6,1M.3R,4.700.1215.1,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PAR,DAV,PARxDAV
6450,7842,4,SS,700,1215,6,T6,0.8832,147.2422,115.3657,78.7481,22.2613,118.395,147.2422,0,C,2,7,7,,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PAR,DAV,PARxDAV
6451,7843,4,SS,700,1215,6,T6,0.4468,149.3215,118.8147,78.4899,23.7937,120.8219,149.3215,0,S,NA,2,2,1R,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PAR,DAV,PARxDAV
6452,7844,4,SS,700,1215,6,T6,0.3338,147.5297,115.5232,74.0928,23.425,126.7335,147.5297,1,S,NA,1,1,2R,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PAR,DAV,PARxDAV
6453,7845,4,SS,700,1215,6,T6,0.7565,147.5497,112.93,77.2465,21.1542,121.3484,147.5497,0,S,NA,4,4,3,,A.ten,IndivCross,Juvenile,AMB,PAR5,Davies6,PAR5xDavies6,T.F22,C78,PAR,DAV,PARxDAV
6454,7869,4,SS,700,1295,0,T0,0.7965,171.7871,143.3499,107.4955,23.4019,95.4851,171.7871,NA,S,NA,4,4,,,A.ten,IndivCross,Juvenile,AMB,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PAR,PAR,PARxPAR
6455,7870,4,SS,700,1295,0,T0,1.3855,174.151,144.2796,109.9075,22.4828,94.407,174.151,NA,S,NA,3,3,,,A.ten,IndivCross,Juvenile,AMB,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PAR,PAR,PARxPAR
6456,7871,4,SS,700,1295,0,T0,0.7043,165.1253,134.2633,98.3548,22.5082,103.1109,165.1253,NA,S,NA,5,5,,,A.ten,IndivCross,Juvenile,AMB,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PAR,PAR,PARxPAR
6457,7872,4,SS,700,1295,0,T0,0.9444,152.7137,118.2604,82.2219,21.3839,117.6771,152.7137,NA,S,NA,2,2,,,A.ten,IndivCross,Juvenile,AMB,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PAR,PAR,PARxPAR
6458,7873,4,SS,700,1295,0,T0,0.9419,159.4086,130.3899,92.4618,23.7538,106.9167,159.4086,NA,S,NA,1,1,,4.700.1295.3,A.ten,IndivCross,Juvenile,AMB,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PAR,PAR,PARxPAR
6459,7874,4,SS,700,1295,6,T6,1.2217,165.2482,135.5355,97.865,23.5308,104.5293,165.2482,0,S,NA,3,3,1,,A.ten,IndivCross,Juvenile,AMB,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PAR,PAR,PARxPAR
6460,7875,4,SS,700,1295,6,T6,0.8404,136.5848,101.9884,63.3526,21.9524,136.6868,136.5848,0,S,NA,2,2,4,,A.ten,IndivCross,Juvenile,AMB,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PAR,PAR,PARxPAR
6461,7876,4,SS,700,1295,6,T6,0.9369,161.1626,132.5534,93.51,24.1952,107.1695,161.1626,0,S,NA,4,4,1R,,A.ten,IndivCross,Juvenile,AMB,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PAR,PAR,PARxPAR
6462,7877,4,SS,700,1295,6,T6,0.7165,138.1095,106.9487,66.4367,23.5578,132.3749,138.1095,1,S,NA,1,1,3M,4.700.1295.3,A.ten,IndivCross,Juvenile,AMB,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PAR,PAR,PARxPAR
6463,7878,4,SS,700,1295,6,T6,0.7262,156.646,125.7105,84.6753,23.9301,117.3361,156.646,0,S,NA,5,5,2,,A.ten,IndivCross,Juvenile,AMB,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PAR,PAR,PARxPAR
6464,7879,4,SS,700,1493,0,T0,0.8386,176.9991,144.9296,106.0983,22.9034,102.3349,176.9991,NA,S,NA,4,4,,,A.ten,IndivCross,Juvenile,AMB,Jewell3,PAL1,Jewell3xPAL1,T.F40,C60,JEW,PAL,JEWxPAL
6465,7880,4,SS,700,1493,0,T0,0.8249,180.5757,154.5068,118.1816,24.3208,87.8756,180.5757,NA,S,NA,1,1,,,A.ten,IndivCross,Juvenile,AMB,Jewell3,PAL1,Jewell3xPAL1,T.F40,C60,JEW,PAL,JEWxPAL
6466,7881,4,SS,700,1493,0,T0,1.5036,184.8685,156.1942,120.0247,23.4013,89.37,184.8685,NA,C,2,5,5,,,A.ten,IndivCross,Juvenile,AMB,Jewell3,PAL1,Jewell3xPAL1,T.F40,C60,JEW,PAL,JEWxPAL
6467,7882,4,SS,700,1493,0,T0,1.3041,184.7189,156.1024,119.6637,23.5226,89.7777,184.7189,NA,C,2,6,6,,,A.ten,IndivCross,Juvenile,AMB,Jewell3,PAL1,Jewell3xPAL1,T.F40,C60,JEW,PAL,JEWxPAL
6468,7883,4,SS,700,1493,0,T0,1.0485,186.6734,159.8128,123.4097,24.1343,86.3482,186.6734,NA,S,NA,3,3,,,A.ten,IndivCross,Juvenile,AMB,Jewell3,PAL1,Jewell3xPAL1,T.F40,C60,JEW,PAL,JEWxPAL
6469,7884,4,SS,700,1493,0,T0,1.8839,187.0593,154.7754,116.8219,22.6353,95.7049,187.0593,NA,C,3,2,2,,4.700.1493.1,A.ten,IndivCross,Juvenile,AMB,Jewell3,PAL1,Jewell3xPAL1,T.F40,C60,JEW,PAL,JEWxPAL
6470,7885,4,SS,700,1493,6,T6,0.6398,170.9702,134.1936,96.8621,21.0011,111.0163,170.9702,0,S,NA,4,4,1R,,A.ten,IndivCross,Juvenile,AMB,Jewell3,PAL1,Jewell3xPAL1,T.F40,C60,JEW,PAL,JEWxPAL
6471,7886,4,SS,700,1493,6,T6,1.0431,180.098,152.4191,116.5167,23.5906,89.8764,180.098,0,C,2,5,5,3,,A.ten,IndivCross,Juvenile,AMB,Jewell3,PAL1,Jewell3xPAL1,T.F40,C60,JEW,PAL,JEWxPAL
6472,7887,4,SS,700,1493,6,T6,1.5965,175.4729,140.2808,101.0988,21.9601,108.3396,175.4729,0,C,3,3,2,1M,4.700.1493.1,A.ten,IndivCross,Juvenile,AMB,Jewell3,PAL1,Jewell3xPAL1,T.F40,C60,JEW,PAL,JEWxPAL
6473,7888,4,SS,700,1493,6,T6,0.7334,164.8262,136.973,96.4664,24.7108,105.6298,164.8262,1,S,NA,1,1,2R,,A.ten,IndivCross,Juvenile,AMB,Jewell3,PAL1,Jewell3xPAL1,T.F40,C60,JEW,PAL,JEWxPAL
6474,7889,4,SS,700,1493,6,T6,0.7666,179.171,148.5308,112.0094,22.7412,95.7445,179.171,0,S,NA,2,3,4,,A.ten,IndivCross,Juvenile,AMB,Jewell3,PAL1,Jewell3xPAL1,T.F40,C60,JEW,PAL,JEWxPAL
6475,7890,4,SS,700,1493,6,T6,1.0456,178.3988,148.4005,109.8833,23.5933,98.1353,178.3988,0,C,2,6,6,2,,A.ten,IndivCross,Juvenile,AMB,Jewell3,PAL1,Jewell3xPAL1,T.F40,C60,JEW,PAL,JEWxPAL
6476,7891,4,SS,700,1522,0,T0,1.5789,190.3122,161.0221,122.7355,23.6899,90.3861,190.3122,NA,C,2,3,3,,,A.ten,IndivCross,Juvenile,AMB,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PAL,PAL,PALxPAL
6477,7892,4,SS,700,1522,0,T0,0.7349,194.4914,162.4753,124.8868,22.6683,91.4086,194.4944,NA,S,NA,5,5,,,A.ten,IndivCross,Juvenile,AMB,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PAL,PAL,PALxPAL
6478,7893,4,SS,700,1522,0,T0,1.8691,199.1938,168.242,130.0173,23.2125,88.3743,199.1938,NA,C,2,2,2,,4.700.1522.3,A.ten,IndivCross,Juvenile,AMB,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PAL,PAL,PALxPAL
6479,7894,4,SS,700,1522,0,T0,1.2872,189.6148,155.4537,115.7248,22.5234,99.5077,189.6148,NA,C,2,4,4,,,A.ten,IndivCross,Juvenile,AMB,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PAL,PAL,PALxPAL
6480,7895,4,SS,700,1522,6,T6,1.0514,183.3158,150.5822,109.5072,23.3295,102.8257,183.3158,0,C,2,3,4,2,,A.ten,IndivCross,Juvenile,AMB,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PAL,PAL,PALxPAL
6481,7896,4,SS,700,1522,6,T6,1.4514,183.8819,153.607,115.0233,23.4451,95.4718,183.8819,0,C,2,2,3,1,,A.ten,IndivCross,Juvenile,AMB,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PAL,PAL,PALxPAL
6482,7897,4,SS,700,1522,6,T6,0.701,181.2794,148.491,106.6831,23.5629,105.0313,181.2794,0,S,NA,4,5,4,,A.ten,IndivCross,Juvenile,AMB,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PAL,PAL,PALxPAL
6483,7898,4,SS,700,1522,6,T6,1.7279,182.5474,152.9383,112.2203,24.2634,98.1927,182.5474,1,C,2,1,2,3M,4.700.1522.3,A.ten,IndivCross,Juvenile,AMB,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PAL,PAL,PALxPAL
6484,7899,5,SS,365,1620,0,T0,1.4057,103.4639,77.895,50.9078,21.4216,129.6286,103.4639,NA,S,NA,2,2,,,A.ten,IndivCross,Juvenile,HOT,Jewell8,Davies1,Jewell8xDavies1,T.F17,C71,JEW,DAV,JEWxDAV
6485,7900,5,SS,365,1620,0,T0,1.2311,103.4738,77.3545,49.5455,21.6221,133.4648,103.4738,NA,S,NA,3,3,,,A.ten,IndivCross,Juvenile,HOT,Jewell8,Davies1,Jewell8xDavies1,T.F17,C71,JEW,DAV,JEWxDAV
6486,7901,5,SS,365,1620,0,T0,1.1781,103.6439,78.7858,53.6993,21.0397,123.4496,103.6439,NA,S,NA,1,1,,5.365.1620.1,A.ten,IndivCross,Juvenile,HOT,Jewell8,Davies1,Jewell8xDavies1,T.F17,C71,JEW,DAV,JEWxDAV
6487,7902,5,SS,365,1620,0,T0,1.6149,159.4553,125.8254,94.61,20.3378,105.4658,159.4571,NA,C,2,4,4,,,A.ten,IndivCross,Juvenile,HOT,Jewell8,Davies1,Jewell8xDavies1,T.F17,C71,JEW,DAV,JEWxDAV
6488,7903,5,SS,365,1620,6,T6,0.7187,179.9083,158.0912,121.8021,26.0591,82.3412,179.9083,0,C,2,3,4,3,,A.ten,IndivCross,Juvenile,HOT,Jewell8,Davies1,Jewell8xDavies1,T.F17,C71,JEW,DAV,JEWxDAV
6489,7904,5,SS,365,1620,6,T6,0.6305,112.281,89.3033,52.7733,25.6385,135.2524,112.281,0,S,NA,2,3,2,,A.ten,IndivCross,Juvenile,HOT,Jewell8,Davies1,Jewell8xDavies1,T.F17,C71,JEW,DAV,JEWxDAV
6490,7905,5,SS,365,1620,6,T6,0.6755,112.7585,84.9883,48.9648,23.548,144.8193,112.7585,1,S,NA,1,1,1,5.365.1620.1,A.ten,IndivCross,Juvenile,HOT,Jewell8,Davies1,Jewell8xDavies1,T.F17,C71,JEW,DAV,JEWxDAV
6491,7906,5,SS,365,1700,0,T0,0.8847,171.8877,142.5108,105.788,23.1726,98.0692,171.8877,NA,S,NA,1,1,,5.365.1700.1,A.ten,IndivCross,Juvenile,HOT,Jewell2,PAL4,Jewell2xPAL4,T.F44,C56,JEW,PAL,JEWxPAL
6492,7907,5,SS,365,1700,0,T0,0.8037,171.0511,141.3517,106.198,22.7249,97.3002,171.0511,NA,S,NA,2,2,,,A.ten,IndivCross,Juvenile,HOT,Jewell2,PAL4,Jewell2xPAL4,T.F44,C56,JEW,PAL,JEWxPAL
6493,7908,5,SS,365,1700,0,T0,0.7032,184.9447,160.2028,125.5074,24.4567,81.788,184.9447,NA,S,NA,4,4,,,A.ten,IndivCross,Juvenile,HOT,Jewell2,PAL4,Jewell2xPAL4,T.F44,C56,JEW,PAL,JEWxPAL
