No,Timepoint,Tank,Temp,Treatment,Cassette,Plate.Slide,Area,Red,Green,Blue,Hue,Saturation,Brightness,SINGLE.CLUMP,Clump.IndNo,Live.Coral.ID.Number,MatchID,SamplesID,Species,Crosstype,Mom,Dad,Family,Genetic,Cone,popcross,Grey_av,Grey_light,Grey_lum,IndID
3432,T0,15,AMB,Jewell,453,2953,1.73,NA,NA,NA,NA,NA,NA,C,2,6,6,,A.ten,IndivCross,PAL2,Davies1,PAL2xDavies1,T.F37,C84,PALxDAV,#VALUE!,0,#VALUE!,15.453.2953.6
3438,T6,15,AMB,Jewell,453,2953,1.871,NA,NA,NA,NA,NA,NA,C,2,4,6,2,A.ten,IndivCross,PAL2,Davies1,PAL2xDavies1,T.F37,C84,PALxDAV,#VALUE!,0,#VALUE!,15.453.2953.6
3441,T6,15,AMB,Jewell,453,2953,1.871,NA,NA,NA,NA,NA,NA,C,2,5,6,2,A.ten,IndivCross,PAL2,Davies1,PAL2xDavies1,T.F37,C84,PALxDAV,#VALUE!,0,#VALUE!,15.453.2953.6
3429,T0,15,AMB,Jewell,453,2953,0.245,172.979,156.881,128.191,26.843,65.562,172.979,S,NA,0,7,,A.ten,IndivCross,PAL2,Davies1,PAL2xDavies1,T.F37,C84,PALxDAV,152.6836667,150.585,158.5545,15.453.2953.7
3436,T6,15,AMB,Jewell,453,2953,0.27,165.167,143.088,109.912,24.988,84.947,165.167,S,NA,0,7,,A.ten,IndivCross,PAL2,Davies1,PAL2xDavies1,T.F37,C84,PALxDAV,139.389,137.5395,146.06234,15.453.2953.7
3450,T0,15,AMB,Jewell,498,1272,1.7049,200.4186,183.8002,152.1362,27.4032,61.0046,200.4186,C,3,1,1,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,178.785,176.2774,185.30268,15.498.1272.1
3452,T6,15,AMB,Jewell,498,1272,2.501,NA,NA,NA,NA,NA,NA,C,3,2,1,1,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,#VALUE!,0,#VALUE!,15.498.1272.1
3461,T6,15,AMB,Jewell,498,1272,2.501,NA,NA,NA,NA,NA,NA,C,3,4,1,1,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,#VALUE!,0,#VALUE!,15.498.1272.1
3451,T0,15,AMB,Jewell,498,1272,0.3637,196.6089,181.6832,148.5782,28.7812,61.8218,196.6089,S,NA,10,10,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,175.6234333,172.59355,182.51936,15.498.1272.10
3462,T6,15,AMB,Jewell,498,1272,0.9203,192.4617,173.3224,137.1416,27.3001,72.8177,192.4617,S,NA,14,10,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,167.6419,164.80165,175.084302,15.498.1272.10
3445,T0,15,AMB,Jewell,498,1272,2.0772,199.7157,174.7953,137.2409,25.1525,79.3106,199.7157,S,NA,2,2,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,170.5839667,168.4783,178.140436,15.498.1272.2
3458,T6,15,AMB,Jewell,498,1272,2.612,NA,NA,NA,NA,NA,NA,C,3,1,2,5,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,#VALUE!,0,#VALUE!,15.498.1272.2
3460,T6,15,AMB,Jewell,498,1272,2.612,NA,NA,NA,NA,NA,NA,C,3,5,2,5,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,#VALUE!,0,#VALUE!,15.498.1272.2
3442,T0,15,AMB,Jewell,498,1272,1.5828,197.975,182.4611,149.3767,28.4338,62.1879,197.975,C,2,3,3,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,176.6042667,173.67585,183.475986,15.498.1272.3
3456,T6,15,AMB,Jewell,498,1272,1.875,NA,NA,NA,NA,NA,NA,C,2,6,3,3,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,#VALUE!,0,#VALUE!,15.498.1272.3
3464,T6,15,AMB,Jewell,498,1272,1.875,NA,NA,NA,NA,NA,NA,C,2,8,3,3,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,#VALUE!,0,#VALUE!,15.498.1272.3
3443,T0,15,AMB,Jewell,498,1272,0.436,196.7316,181.6614,148.7597,28.6548,61.7316,196.7316,S,NA,4,4,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,175.7175667,172.74565,182.563273,15.498.1272.4
3463,T6,15,AMB,Jewell,498,1272,0.44,186.4002,166.2332,129.5368,26.9583,77.338,186.4002,S,NA,7,4,4,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,160.7234,157.9685,168.246696,15.498.1272.4
3446,T0,15,AMB,Jewell,498,1272,0.9232,196.5456,168.8233,134.5823,23.1595,79.9563,196.5456,S,NA,5,5,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,166.6504,165.56395,173.37348,15.498.1272.5
3455,T6,15,AMB,Jewell,498,1272,0.9866,197.5274,164.0124,125.2485,22.5263,93.2445,197.5274,S,NA,3,5,6,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,162.2627667,161.38795,169.802871,15.498.1272.5
3448,T0,15,AMB,Jewell,498,1272,1.621,193.2081,170.7654,135.6797,25.5231,75.4269,193.2081,C,2,6,6,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,166.5510667,164.4439,173.638783,15.498.1272.6
3457,T6,15,AMB,Jewell,498,1272,1.2321,188.0713,159.4673,120.5453,24.1295,91.2867,188.0713,C,2,10,6,2,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,156.0279667,154.3083,163.76708,15.498.1272.6
3444,T0,15,AMB,Jewell,498,1272,0.6373,201.7565,184.9972,154.6136,26.9672,59.135,201.7565,S,NA,7,7,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,180.4557667,178.18505,186.682794,15.498.1272.7
3454,T6,15,AMB,Jewell,498,1272,0.6848,205.6362,184.4953,149.8065,26.1241,69.2129,205.6367,S,NA,9,7,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,179.9793333,177.72135,187.021802,15.498.1272.7
3449,T0,15,AMB,Jewell,498,1272,2.6641,201.9455,181.4584,147.5166,26.0237,68.2725,201.9455,C,4,8,8,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,176.9735,174.73105,183.870932,15.498.1272.8
3453,T6,15,AMB,Jewell,498,1272,4.22,NA,NA,NA,NA,NA,NA,C,4,11,8,7,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,#VALUE!,0,#VALUE!,15.498.1272.8
3459,T6,15,AMB,Jewell,498,1272,4.22,NA,NA,NA,NA,NA,NA,C,4,12,8,7,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,#VALUE!,0,#VALUE!,15.498.1272.8
3447,T0,15,AMB,Jewell,498,1272,0.732,192.8362,176.727,143.5848,28.1043,64.7157,192.8362,S,NA,9,9,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,171.0493333,168.2105,177.914118,15.498.1272.9
3465,T6,15,AMB,Jewell,498,1272,0.7054,192.6069,173.6748,137.2236,27.4768,72.8499,192.6069,S,NA,13,9,,A.ten,IndivCross,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEWxDAV,167.8351,164.91525,175.344798,15.498.1272.9
3468,T0,15,AMB,Jewell,498,2329,0.8703,200.8771,183.8548,154.7381,26.4191,58.1038,200.8771,S,NA,1,1,,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,179.8233333,177.8076,185.758653,15.498.2329.1
3479,T6,15,AMB,Jewell,498,2329,0.959,164.285,132.487,106.716,18.622,89.823,164.285,S,NA,0,1,1,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,134.496,135.5005,139.19159,15.498.2329.1
3470,T0,15,AMB,Jewell,498,2329,0.8497,195.2534,176.8381,145.4898,26.2822,64.5479,195.2534,S,NA,2,2,,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,172.5271,170.3716,178.914377,15.498.2329.2
3481,T6,15,AMB,Jewell,498,2329,0.5837,170.5552,143.9081,105.6046,24.512,96.818,170.5552,S,NA,1,2,3,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,140.0226333,138.0799,147.688845,15.498.2329.2
3472,T0,15,AMB,Jewell,498,2329,0.9578,195.3932,172.5906,133.6432,26.4241,80.0966,195.3932,S,NA,3,3,,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,167.209,164.5182,175.147166,15.498.2329.3
3476,T6,15,AMB,Jewell,498,2329,0.7903,183.1599,152.872,107.3854,25.1253,105.2697,183.1599,S,NA,2,3,2,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,147.8057667,145.27265,156.954844,15.498.2329.3
3471,T0,15,AMB,Jewell,498,2329,0.6042,208.4666,189.0483,151.7187,27.5131,68.8808,208.4666,S,NA,4,4,,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,183.0778667,180.09265,190.767534,15.498.2329.4
3477,T6,15,AMB,Jewell,498,2329,0.6352,198.5312,177.0788,137.7704,27.0006,77.5556,198.5312,S,NA,4,4,5,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,171.1268,168.1508,179.190596,15.498.2329.4
3466,T0,15,AMB,Jewell,498,2329,0.6272,203.3421,186.0011,152.1963,27.6039,63.6814,203.3421,S,NA,5,5,,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,180.5131667,177.7692,187.484872,15.498.2329.5
3475,T6,15,AMB,Jewell,498,2329,0.5963,193.2609,172.8835,134.3484,27.3569,77.25,193.2609,S,NA,3,5,8,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,166.8309333,163.80465,174.757859,15.498.2329.5
3469,T0,15,AMB,Jewell,498,2329,0.9862,218.7988,199.7003,169.0887,25.8602,57.6261,218.7988,S,NA,6,6,,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,195.8626,193.94375,202.062574,15.498.2329.6
3478,T6,15,AMB,Jewell,498,2329,0.5268,201.959,181.039,142.4108,27.2105,75.0041,201.9604,S,NA,6,6,4,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,175.1362667,172.1849,183.065898,15.498.2329.6
3467,T0,15,AMB,Jewell,498,2329,0.7583,210.4957,192.6135,160.6747,26.7911,59.8908,210.4957,S,NA,7,7,,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,187.9279667,185.5852,194.464892,15.498.2329.7
3474,T6,15,AMB,Jewell,498,2329,0.4807,194.5798,172.4914,135.1221,26.224,77.4757,194.5798,S,NA,5,7,7,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,167.3977667,164.85095,175.007297,15.498.2329.7
3473,T0,15,AMB,Jewell,498,2329,0.649,223.719,208.671,182.941,31.136,47.771,223.781,S,NA,0,8,,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,205.1103333,203.33,210.3551,15.498.2329.8
3480,T6,15,AMB,Jewell,498,2329,0.6204,201.5067,181.0708,143.2809,27.1312,73.1875,201.5067,S,NA,7,8,6,A.ten,IndivCross,PAR4,PAR2,PAR4xPAR2,T.F5,C76,PARxPAR,175.2861333,172.3938,183.044681,15.498.2329.8
3486,T0,15,AMB,Jewell,498,2380,0.8613,176.5184,159.9824,131.0694,26.6785,65.2283,176.5184,S,NA,1,1,,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,155.8567333,153.7939,161.76277,15.498.2380.1
3491,T6,15,AMB,Jewell,498,2380,0.8984,155.0529,132.9511,98.5707,25.3756,92.6277,155.0529,S,NA,1,1,1,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,128.8582333,126.8118,135.799796,15.498.2380.1
3482,T0,15,AMB,Jewell,498,2380,0.611,180.5692,164.4308,134.2493,27.2752,64.9428,180.5692,S,NA,2,2,,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,159.7497667,157.40925,165.952355,15.498.2380.2
3488,T6,15,AMB,Jewell,498,2380,0.536,152.592,123.388,86.303,23.648,112.033,152.592,S,NA,0,2,2,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,120.761,119.4475,128.06985,15.498.2380.2
3485,T0,15,AMB,Jewell,498,2380,0.9567,179.5228,159.6616,134.6684,23.1558,63.3316,179.5228,C,2,3,3,,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,157.9509333,157.0956,162.870708,15.498.2380.3
3489,T6,15,AMB,Jewell,498,2380,1.966,NA,NA,NA,NA,NA,NA,C,2,0.1,3,3,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,#VALUE!,0,#VALUE!,15.498.2380.3
3483,T0,15,AMB,Jewell,498,2380,0.7788,182.368,162.4304,134.7425,24.2395,66.1479,182.368,S,NA,4,4,,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,159.8469667,158.55525,165.366011,15.498.2380.4
3487,T6,15,AMB,Jewell,498,2380,0.4929,165.1008,138.702,102.7933,23.9511,95.8554,165.1008,S,NA,2,4,4,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,135.5320333,133.94705,142.671683,15.498.2380.4
3484,T0,15,AMB,Jewell,498,2380,0.5556,179.8095,162.8846,134.9527,26.0875,63.1685,179.8095,S,NA,5,5,,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,159.2156,157.3811,164.889561,15.498.2380.5
3490,T6,15,AMB,Jewell,498,2380,0.4314,165.2112,144.0793,109.9324,25.7254,84.9666,165.2112,S,NA,3,5,5,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,139.7409667,137.5718,146.662711,15.498.2380.5
3492,T0,16,HOT,SS,329,1553,0.7821,186.6506,154.2597,116.8126,22.5479,95.6188,186.6506,S,NA,1,1,,A.ten,IndivCross,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PALxPAL,152.5743,151.7316,159.857789,16.329.1553.1
3497,T6,16,HOT,SS,329,1553,0.7709,182.007,154.6235,111.6838,25.6053,98.4059,182.007,S,NA,1,1,2,A.ten,IndivCross,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PALxPAL,149.4381,146.8454,158.115183,16.329.1553.1
3494,T0,16,HOT,SS,329,1553,0.902,183.7681,151.119,114.2012,22.1816,96.5549,183.7681,S,NA,2,2,,A.ten,IndivCross,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PALxPAL,149.6961,148.98465,156.852772,16.329.1553.2
3498,T6,16,HOT,SS,329,1553,0.8631,186.2353,161.4894,120.7756,26.1193,89.456,186.2353,S,NA,2,2,1,A.ten,IndivCross,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PALxPAL,156.1667667,153.50545,164.434652,16.329.1553.2
3496,T0,16,HOT,SS,329,1553,1.4889,185.0742,153.1809,117.1163,22.1642,93.6779,185.0742,C,2,3,3,,A.ten,IndivCross,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PALxPAL,151.7904667,151.09525,158.781784,16.329.1553.3
3500,T6,16,HOT,SS,329,1553,1.3772,186.012,164.7346,125.2656,27.2374,82.9906,186.012,C,2,3,3,4,A.ten,IndivCross,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PALxPAL,158.6707333,155.6388,166.77623,16.329.1553.3
3495,T0,16,HOT,SS,329,1553,1.4806,181.8954,152.6301,115.7678,23.35,92.8937,181.8954,C,2,4,4,,A.ten,IndivCross,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PALxPAL,150.0977667,148.8316,157.354837,16.329.1553.4
3493,T0,16,HOT,SS,329,1553,0.593,188.6776,160.5428,123.9393,23.6424,87.2423,188.6776,S,NA,5,5,,A.ten,IndivCross,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PALxPAL,157.7199,156.30845,164.956855,16.329.1553.5
3499,T6,16,HOT,SS,329,1553,0.7187,190.6829,168.9569,130.9479,26.8277,79.8517,190.6829,S,NA,4,5,3,A.ten,IndivCross,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PALxPAL,163.5292333,160.8154,171.29371,16.329.1553.5
3504,T0,16,HOT,SS,329,1967,0.6946,149.2841,123.6216,92.041,23.043,97.9886,149.2841,S,NA,1,1,,A.ten,IndivCross,Jewell8,PAL5,Jewell8xPAL5,T.F53,C29,JEWxPAL,121.6489,120.66255,127.846484,16.329.1967.1
3506,T6,16,HOT,SS,329,1967,0.6128,153.755,129.631,91.7973,25.5212,102.557,153.755,S,NA,2,1,1,A.ten,IndivCross,Jewell8,PAL5,Jewell8xPAL5,T.F53,C29,JEWxPAL,125.0611,122.77615,132.706493,16.329.1967.1
3502,T0,16,HOT,SS,329,1967,0.884,151.202,122.9886,88.0607,23.0859,106.3833,151.202,S,NA,2,2,,A.ten,IndivCross,Jewell8,PAL5,Jewell8xPAL5,T.F53,C29,JEWxPAL,120.7504333,119.63135,127.610551,16.329.1967.2
3509,T6,16,HOT,SS,329,1967,0.988,155.8571,135.5131,96.6177,27.4603,96.6953,155.8571,S,NA,1,2,2,A.ten,IndivCross,Jewell8,PAL5,Jewell8xPAL5,T.F53,C29,JEWxPAL,129.3293,126.2374,137.337806,16.329.1967.2
3501,T0,16,HOT,SS,329,1967,2.875,NA,NA,NA,NA,NA,NA,S,NA,5,3,,A.ten,IndivCross,Jewell8,PAL5,Jewell8xPAL5,T.F53,C29,JEWxPAL,#VALUE!,0,#VALUE!,16.329.1967.3
3505,T0,16,HOT,SS,329,1967,2.875,NA,NA,NA,NA,NA,NA,C,3,3,3,,A.ten,IndivCross,Jewell8,PAL5,Jewell8xPAL5,T.F53,C29,JEWxPAL,#VALUE!,0,#VALUE!,16.329.1967.3
3507,T6,16,HOT,SS,329,1967,2.861,NA,NA,NA,NA,NA,NA,C,3,3,3,3,A.ten,IndivCross,Jewell8,PAL5,Jewell8xPAL5,T.F53,C29,JEWxPAL,#VALUE!,0,#VALUE!,16.329.1967.3
3503,T0,16,HOT,SS,329,1967,0.8645,162.783,131.8272,97.6747,22.0004,102.2028,162.783,S,NA,4,4,,A.ten,IndivCross,Jewell8,PAL5,Jewell8xPAL5,T.F53,C29,JEWxPAL,130.7616333,130.22885,137.357165,16.329.1967.4
3508,T6,16,HOT,SS,329,1967,0.8771,175.0735,154.1281,116.9167,26.7947,84.3567,175.0735,S,NA,4,4,4,A.ten,IndivCross,Jewell8,PAL5,Jewell8xPAL5,T.F53,C29,JEWxPAL,148.7061,145.9951,156.318466,16.329.1967.4
3512,T0,16,HOT,SS,329,1971,1.9674,181.2467,151.2269,116.7592,22.5282,91.2976,181.2471,C,2,1,1,,A.ten,IndivCross,Jewell3,PAL1,Jewell3xPAL1,T.F40,C60,JEWxPAL,149.7442667,149.00295,156.441393,16.329.1971.1
3513,T6,16,HOT,SS,329,1971,1.634,177.2536,146.8488,107.7049,23.7208,100.1186,177.2536,C,2,1,1,3,A.ten,IndivCross,Jewell3,PAL1,Jewell3xPAL1,T.F40,C60,JEWxPAL,143.9357667,142.47925,151.664411,16.329.1971.1
3510,T0,16,HOT,SS,329,1971,0.8699,181.9172,153.2947,118.1031,23.0728,89.4967,181.9172,S,NA,2,2,,A.ten,IndivCross,Jewell3,PAL1,Jewell3xPAL1,T.F40,C60,JEWxPAL,151.105,150.01015,158.010374,16.329.1971.2
3514,T6,16,HOT,SS,329,1971,0.9592,185.842,164.2575,124.4313,27.2924,83.985,185.842,S,NA,2,2,1,A.ten,IndivCross,Jewell3,PAL1,Jewell3xPAL1,T.F40,C60,JEWxPAL,158.1769333,155.13665,166.351968,16.329.1971.2
3511,T0,16,HOT,SS,329,1971,0.6038,185.4275,161.1127,125.5993,24.8432,82.1431,185.4275,S,NA,3,3,,A.ten,IndivCross,Jewell3,PAL1,Jewell3xPAL1,T.F40,C60,JEWxPAL,157.3798333,155.5134,164.500666,16.329.1971.3
3515,T6,16,HOT,SS,329,1971,0.7115,187.2055,165.3234,123.7166,27.4934,86.2272,187.2055,S,NA,3,3,2,A.ten,IndivCross,Jewell3,PAL1,Jewell3xPAL1,T.F40,C60,JEWxPAL,158.7485,155.46105,167.311282,16.329.1971.3
3517,T0,16,HOT,SS,329,2734,1.9569,179.7489,141.3906,106.4673,20.0186,104.1165,179.7489,C,2,1,1,,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,142.5356,143.1081,149.056527,16.329.2734.1
3521,T6,16,HOT,SS,329,2734,1.6098,167.1306,131.1894,92.2724,21.658,114.0731,167.1306,C,2,1,1,2,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,130.1974667,129.7015,137.69089,16.329.2734.1
3520,T0,16,HOT,SS,329,2734,1.2239,163.9303,134.0771,100.1548,22.2174,99.2718,163.9303,S,NA,2,2,,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,132.7207333,132.04255,139.301607,16.329.2734.2
3523,T6,16,HOT,SS,329,2734,1.2523,169.1242,146.3657,107.4365,26.4534,92.7093,169.1242,S,NA,2,2,3,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,140.9754667,138.28035,148.911038,16.329.2734.2
3518,T0,16,HOT,SS,329,2734,1.0849,164.0697,133.7829,97.6787,22.8231,103.1357,164.0697,S,NA,3,3,,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,131.8437667,130.8742,138.897478,16.329.2734.3
3522,T6,16,HOT,SS,329,2734,0.3759,170.4646,147.6178,108.7222,26.4866,92.66,170.4646,S,NA,3,3,,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,142.2682,139.5934,150.193324,16.329.2734.3
3519,T0,16,HOT,SS,329,2734,2.7142,188.0819,154.6788,120.7141,21.158,91.3964,188.0819,C,4,4,4,,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,154.4916,154.398,160.963613,16.329.2734.4
3524,T6,16,HOT,SS,329,2734,2.559,178.1206,144.664,105.0117,22.7988,104.7737,178.1206,C,4,4,4,1,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,142.5987667,141.56615,150.339227,16.329.2734.4
3516,T0,16,HOT,SS,329,2734,0.6834,185.1054,152.4679,118.9895,21.197,91.0774,185.1054,S,NA,5,5,,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,152.1876,152.04745,158.576526,16.329.2734.5
3527,T0,16,HOT,SS,339,1240,1.3438,145.0777,117.523,83.7875,23.0038,107.9716,145.0777,C,2,1,1,,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,115.4627333,114.4326,122.078505,16.339.1240.1
3532,T6,16,HOT,SS,339,1240,1.589,NA,NA,NA,NA,NA,NA,C,2,0,1,1,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,#VALUE!,0,#VALUE!,16.339.1240.1
3525,T0,16,HOT,SS,339,1240,0.5243,153.7898,128.1758,96.3304,23.0927,95.0604,153.7898,S,NA,2,2,,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,126.0986667,125.0601,132.357006,16.339.1240.2
3528,T0,16,HOT,SS,339,1240,1.553,159.7301,132.0079,99.3557,22.5572,96.642,159.7301,C,2,3,3,,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,130.3645667,129.5429,136.732818,16.339.1240.3
3530,T0,16,HOT,SS,339,1240,2.6731,164.6642,135.0408,100.4294,22.5805,99.7205,164.6642,C,4,4,4,,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,133.3781333,132.5468,140.120566,16.339.1240.4
3533,T6,16,HOT,SS,339,1240,2.752,NA,NA,NA,NA,NA,NA,C,4,3,4,2,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,#VALUE!,0,#VALUE!,16.339.1240.4
3534,T6,16,HOT,SS,339,1240,2.752,NA,NA,NA,NA,NA,NA,C,4,4,4,2,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,#VALUE!,0,#VALUE!,16.339.1240.4
3531,T0,16,HOT,SS,339,1240,0.6665,171.0789,147.7369,111.5727,25.3085,88.3836,171.0789,S,NA,5,5,,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,143.4628333,141.3258,150.761438,16.339.1240.5
3526,T0,16,HOT,SS,339,1240,0.5412,169.9468,144.1191,108.1723,24.35,92.9108,169.9468,S,NA,6,6,,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,140.7460667,139.05955,147.913262,16.339.1240.6
3529,T0,16,HOT,SS,339,1240,1.6855,199.8009,168.6475,130.4845,22.9778,88.2487,199.8009,S,NA,7,7,,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,166.3109667,165.1427,173.79559,16.339.1240.7
3537,T0,16,HOT,SS,339,1489,1.8824,169.92,140.8648,105.5689,22.8655,96.4786,169.92,C,2,1,1,,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,138.7845667,137.74445,145.698811,16.339.1489.1
3545,T6,16,HOT,SS,339,1489,2.0657,178.6686,153.3165,113.7704,25.5473,92.3721,178.6686,C,2,1,1,1,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,148.5851667,146.2195,156.572059,16.339.1489.1
3539,T0,16,HOT,SS,339,1489,0.5297,177.0449,150.8035,114.6968,24.1992,89.7668,177.0449,S,NA,2,2,,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,147.5150667,145.87085,154.704183,16.339.1489.2
3551,T6,16,HOT,SS,339,1489,0.4432,181.3128,159.3607,117.8643,27.5215,88.922,181.3128,S,NA,3,2,1R,A.ten,IndivCross,Jewell8,Jewell3,Jewell8xJewell3,T.F68,C100,JEWxJEW,152.8459333,149.58855,161.381726,16.339.1489.2
